date,l2jbl,主力净额,净流入额
2013-10-31,-0.02567366789030623,-52185.41,-37148.0
2013-11-01,0.0025416506013413204,5208.459999999991,52482.57
2013-11-04,-0.015740691527140728,-32139.399999999987,-48856.24999999999
2013-11-05,-0.021234627317398305,-43202.49999999998,-32340.13
2013-11-06,-0.01826465799223625,-36805.170000000006,-34377.33
2013-11-07,-0.016274059795232068,-32889.50000000001,-649.7099999999991
2013-11-08,-0.021653688070780466,-43366.12999999999,-71525.97
2013-11-11,-0.005752274743031282,-11550.64,-10401.610000000004
2013-11-12,0.00991665112355538,20110.75,67832.19
2013-11-13,-0.031006337601442134,-61843.98999999999,-95468.87
2013-11-14,-0.011404271407255077,-22702.53000000001,-23989.02
2013-11-15,0.040139470582625646,80759.18999999997,82179.61
2013-11-18,0.0854568774915164,177787.07000000012,248899.2
2013-11-19,-0.011495534985195063,-23742.100000000013,-27471.73
2013-11-20,-0.026127748602643868,-54006.44999999996,15098.17
2013-11-21,-0.03370940500874717,-69696.74999999999,-65996.15
2013-11-22,-0.00325914745405703,-6710.310000000009,-18897.22
2013-11-25,-0.009657321601856358,-19729.71000000001,15129.920000000002
2013-11-26,-0.02356769576833055,-48054.79999999999,-11342.54
2013-11-27,-0.004238431994153977,-8689.999999999973,45912.78
2013-11-28,-0.0008522920171172435,-1754.5299999999825,43814.86
2013-11-29,-0.011327172589230399,-23299.680000000015,-21305.51
2013-12-02,0.01037728817618765,21652.07999999995,93595.44
2013-12-03,-0.016001931882203835,-33157.84999999999,-23672.420000000002
2013-12-04,0.022346367441596005,46610.14000000003,80483.22
2013-12-05,-0.009337660560808448,-19380.750000000022,-15806.23
2013-12-06,-0.03705276252413556,-76532.54999999997,-77127.36
2013-12-09,-0.019033423231835357,-39188.26000000001,-34947.7
2013-12-10,-0.000247145484850462,-510.3999999999928,31744.32
2013-12-11,-0.03250290050317026,-66316.18000000001,-115050.0
2013-12-12,-0.011505485717256854,-23367.16000000002,-52394.99
2013-12-13,-0.016148270812920872,-32618.960000000006,-9018.59
2013-12-16,-0.01992768738396911,-39850.389999999985,-86561.83
2013-12-17,-0.015978064593080467,-31880.210000000014,-38118.0
2013-12-18,-0.01212656803889415,-24211.99999999999,3518.0200000000013
2013-12-19,-0.01635303958526408,-32303.27000000002,-47758.71
2013-12-20,-0.03479840920613446,-67098.74,-148078.17
2013-12-23,-0.01585999301775127,-30608.98000000001,-2520.7200000000003
2013-12-24,-0.002543338246549242,-4915.030000000004,-30680.85
2013-12-25,-0.005684695362379775,-11042.489999999996,-1308.5600000000004
2013-12-26,-0.004168646571109997,-7997.459999999991,-73804.59
2013-12-27,0.005023861691840763,9778.180000000017,103887.44
2013-12-30,-0.003788286057705539,-7349.210000000004,14472.78
2013-12-31,0.04645767826665627,91600.00000000006,229777.06
2014-01-02,-0.009329328898739185,-18293.11,-40857.05
2014-01-03,-0.02474986535280451,-47877.170000000006,-76818.68
2014-01-06,-0.005391857865979023,-10380.030000000017,-29654.809999999998
2014-01-07,-0.002830242938308883,-5443.700000000003,-18801.100000000002
2014-01-08,0.006249052088916369,11889.089999999997,32758.15
2014-01-09,0.0017192475832266134,3241.4400000000014,-20221.74
2014-01-10,-0.008508945335345073,-16019.209999999997,-9171.509999999998
2014-01-13,-0.0023401787640054774,-4489.280000000009,22309.100000000002
2014-01-14,-0.001775379009386517,-3406.8699999999953,10988.46
2014-01-15,-0.007585721207737519,-14372.759999999995,-29553.09
2014-01-16,0.006427479236639119,12177.649999999998,10399.41
2014-01-17,-0.001000435809924167,-1882.240000000007,-22845.21
2014-01-20,-0.005581532690588009,-10484.889999999992,979.4199999999983
2014-01-21,-0.006848010417595382,-12922.369999999994,13795.32
2014-01-22,0.017566160248373163,33715.96999999999,40737.66
2014-01-23,-0.01705577388488519,-32397.160000000014,-58666.03
2014-01-24,-0.007720729673808961,-14666.479999999998,-20145.66
2014-01-27,-0.03510980369654489,-65897.42999999995,-84427.67
2014-01-28,-0.00926163969336621,-17501.81999999999,18385.36
2014-01-29,-0.000922593271061462,-1757.309999999994,-1814.1599999999999
2014-01-30,-0.0005894235148333915,-1110.319999999987,-55914.74
2014-02-07,-0.015888368997384154,-29807.129999999997,-51282.159999999996
2014-02-10,0.012219134844574157,23169.229999999996,-13811.3
2014-02-11,0.01663588929024133,31876.860000000015,19585.9
2014-02-12,-0.012788437046819593,-24435.949999999997,-41492.54
2014-02-13,0.014609121672403956,27996.670000000002,27846.25
2014-02-14,-0.007346672403315983,-14117.580000000018,8674.189999999997
2014-02-17,-0.02351747729329269,-45470.66,-14470.409999999998
2014-02-18,-0.057464479488832085,-109608.31999999996,-118820.73
2014-02-19,-0.005641161444016528,-10907.839999999997,4155.44
2014-02-20,-0.01705094747412584,-32560.41000000001,-44578.79
2014-02-21,-0.02478117406491867,-47237.38999999999,-43321.009999999995
2014-02-24,-0.026838758366590432,-50196.36999999998,-57218.32
2014-02-25,-0.04312409404059097,-79718.63,-97243.88
2014-02-26,-0.004928468700234704,-9090.409999999994,-18884.09
2014-02-27,-0.009262332311685542,-17188.379999999997,-5388.21
2014-02-28,0.0072504677517398995,13362.530000000004,35620.7
2014-03-03,-0.006955037356578504,-12794.269999999995,-38425.99
2014-03-04,-0.0008164715929621049,-1501.2899999999904,-17416.079999999998
2014-03-05,-0.0079994252115241,-14820.500000000004,-55775.96
2014-03-06,0.005597779670292808,10427.210000000006,26328.05
2014-03-07,-0.004124064758284571,-7676.0800000000045,-22054.36
2014-03-10,-0.031203874757812028,-56400.17999999999,-103795.14
2014-03-11,-0.007218123825471375,-13036.759999999995,-13996.84
2014-03-12,-0.00020421989909017463,-369.35999999999694,-7835.93
2014-03-13,0.00854815635117783,15675.089999999997,21093.620000000003
2014-03-14,-0.011593473273473485,-21095.84000000002,-63653.619999999995
2014-03-17,0.0005086963507861163,931.589999999997,27263.84
2014-03-18,-0.010583093085398414,-19408.93,-20463.85
2014-03-19,-0.014756007041505962,-27110.94,-17008.61
2014-03-20,-0.0029991856663815855,-5479.010000000006,-12470.970000000001
2014-03-21,0.03303275017191257,62002.01,137406.47999999998
2014-03-24,0.008620150300932468,16322.869999999995,44011.490000000005
2014-03-25,-0.01010935525687423,-18973.03000000001,-18279.510000000002
2014-03-26,-0.00666429513544224,-12514.220000000016,-14463.320000000002
2014-03-27,-0.010507783870758682,-19645.19,6473.049999999998
2014-03-28,0.0033419615089783613,6320.049999999995,33271.68
2014-03-31,-0.014353614258776414,-27124.609999999993,12599.580000000002
2014-04-01,0.006381068922853114,12137.999999999998,28497.9
2014-04-02,0.008573950015504674,16391.520000000004,-1421.8300000000008
2014-04-03,-0.0018101355879089345,-3442.529999999985,-2755.5299999999993
2014-04-04,0.005575602883292467,10663.130000000008,30190.27
2014-04-08,0.05485953922658228,107507.26999999997,202067.35
2014-04-09,-0.00921407703364906,-17955.529999999995,15918.71
2014-04-10,0.06723714881869554,134708.57999999996,217775.89
2014-04-11,-0.023167591455225685,-46292.59999999998,2900.6200000000017
2014-04-14,-0.028771150953350887,-57088.81,-48408.68
2014-04-15,-0.03526407462868357,-68889.48,-103864.74
2014-04-16,-0.015399039842119629,-30241.400000000005,3670.7
2014-04-17,-0.0015028065815640664,-2945.3500000000067,260.9100000000016
2014-04-18,-0.00041046462869914817,-803.8099999999972,-958.869999999999
2014-04-21,-0.01672438751059765,-32318.839999999997,-58648.43
2014-04-22,-0.008125438409547544,-15794.760000000018,-2147.0000000000005
2014-04-23,0.0057571636646933854,11188.350000000006,5265.559999999999
2014-04-24,0.008257588961449298,16024.89000000001,-7301.870000000001
2014-04-25,-0.010799082752131121,-20884.17,-32108.680000000004
2014-04-28,-0.012974002703717787,-24958.860000000008,-39990.19
2014-04-29,-0.0036656376749888728,-7085.110000000012,18606.22
2014-04-30,0.0009059835235258492,1745.8400000000001,-24.900000000001455
2014-05-05,-0.013744882158132313,-26360.47,-11229.199999999999
2014-05-06,-0.004287186678181959,-8195.820000000009,-37410.979999999996
2014-05-07,-0.016033193215943074,-30629.870000000003,-18493.98
2014-05-08,0.0004523642411378378,866.0699999999924,22668.3
2014-05-09,0.0014732606805372204,2830.5399999999995,23291.64
2014-05-12,0.010362756785785718,19847.200000000004,45918.6
2014-05-13,-0.0028132797427066693,-5447.93,-27622.120000000003
2014-05-14,-0.00797178451586847,-15379.220000000007,6500.9000000000015
2014-05-15,-0.0157437324256501,-30329.920000000002,-19672.8
2014-05-16,-0.023835289303491405,-45895.76000000001,-4801.3099999999995
2014-05-19,-0.03398374487740501,-64471.16000000001,-46828.09
2014-05-20,-0.011735528907863349,-22282.170000000006,-3371.5499999999997
2014-05-21,-0.0037944651013785153,-7275.479999999991,38089.09
2014-05-22,0.000720006197345542,1382.9999999999927,17416.59
2014-05-23,0.002707699130150295,5244.659999999996,36257.57
2014-05-26,-0.009601529087244442,-18588.59999999999,-20716.95
2014-05-27,-0.005789499093346883,-11221.539999999994,-10042.96
2014-05-28,0.015198475985023826,29817.239999999983,61081.36
2014-05-29,-0.00019937774809993645,-390.1199999999976,7920.5
2014-05-30,-0.004635321184909883,-9055.039999999994,22467.54
2014-06-03,-0.01085214107195085,-21258.769999999986,-11095.55
2014-06-04,-0.014096868583072304,-27438.130000000012,-26975.92
2014-06-05,0.010160912079168225,20071.320000000018,53085.87
2014-06-06,0.0038764148098965013,7602.470000000005,-56830.31
2014-06-09,-0.0012008493161878265,-2372.8399999999965,12076.95
2014-06-10,0.017147744182273605,34468.99,108168.65000000001
2014-06-11,-0.0029777805207381394,-5964.45000000001,-19895.17
2014-06-12,-0.005047330991036726,-10072.169999999991,-22205.42
2014-06-13,0.015767973597447877,31827.7,101318.44
2014-06-16,0.0143097749339152,29191.239999999994,77290.98
2014-06-17,-0.016734885033476837,-33727.84999999999,-31034.16
2014-06-18,-0.002862461711482676,-5767.299999999997,11537.050000000001
2014-06-19,-0.018147412285149767,-36209.06999999999,-42560.44
2014-06-20,-0.006125743533597003,-11829.119999999992,13416.560000000001
2014-06-23,-0.006062225048681678,-11624.080000000002,-53638.49
2014-06-24,0.0017322717919208773,3347.0699999999943,12952.02
2014-06-25,-0.008942399748314577,-16944.69000000001,-11064.819999999998
2014-06-26,0.0049125556476094755,9426.109999999986,27879.28
2014-06-27,-0.0055823467996479895,-10679.980000000001,-21519.1
2014-06-30,0.0029018520312536766,5585.730000000009,31127.47
2014-07-01,-0.0011947517154141966,-2347.440000000006,-31697.3
2014-07-02,-0.0023538269379066177,-4648.879999999989,10921.43
2014-07-03,0.0006621784315804421,1313.319999999996,7229.02
2014-07-04,0.001710759677327786,3394.0200000000004,3355.4700000000003
2014-07-07,-0.0012476856514493273,-2482.249999999998,-6748.330000000002
2014-07-08,0.005416268079795669,10809.069999999983,-7386.58
2014-07-09,-0.0038570116961650818,-7597.710000000007,-59343.39
2014-07-10,-0.011859197117909217,-23397.94000000001,-28708.46
2014-07-11,0.00895519639582131,17548.890000000007,-12186.4
2014-07-14,0.0020890264685948594,4141.69000000001,25354.809999999998
2014-07-15,0.001894990217779266,3776.549999999994,519.7299999999996
2014-07-16,-0.003989889522082198,-7934.050000000006,3046.7800000000007
2014-07-17,-0.0007071883075666559,-1402.5699999999952,-4310.91
2014-07-18,0.020960731259053466,41666.50000000001,18961.059999999998
2014-07-21,0.0010945415312317872,2166.2999999999915,-17515.69
2014-07-22,0.021330246941151012,42665.64999999999,109269.01
2014-07-23,0.012249374007589303,24623.149999999994,63849.56
2014-07-24,0.04916206995378554,100578.23,176207.63
2014-07-25,0.015544695978470899,32128.46999999998,82940.34
2014-07-28,0.023875883958624358,50707.770000000026,193136.96
2014-07-29,0.00614819257316763,13054.229999999974,27829.4
2014-07-30,-0.009882622996141219,-20872.580000000016,1629.269999999999
2014-07-31,0.003928484357437439,8383.529999999995,74827.73000000001
2014-08-01,-0.015433502264769548,-32729.97000000001,28123.690000000002
2014-08-04,0.016900407347402415,36410.409999999945,195798.32
2014-08-05,-0.014849736934010083,-31792.66999999999,-74627.8
2014-08-06,-0.013909886846495618,-29552.540000000008,-57363.55
2014-08-07,-0.03495916368827895,-73006.74999999999,-166879.48
2014-08-08,-0.016918618441952676,-35367.710000000014,8281.339999999998
2014-08-11,0.00371277404124264,7875.239999999998,95256.9
2014-08-12,-0.03357581150434509,-70604.08000000002,-100296.97
2014-08-13,-0.014548348675185691,-30570.33000000001,26796.920000000002
2014-08-14,-0.013944191013019061,-29157.08000000001,-72406.58
2014-08-15,-0.00618880094700505,-13005.440000000002,49514.54
2014-08-18,-0.017089188961257988,-35871.260000000024,-73144.07
2014-08-19,-0.030271586155345358,-63497.13999999998,-88479.88
2014-08-20,-0.016984654239625863,-35561.45999999998,-66930.3
2014-08-21,-0.03871423605375533,-80480.68,-83000.69
2014-08-22,-0.004178142383900035,-8724.779999999977,15259.749999999998
2014-08-25,-0.015904826297040493,-32510.559999999994,-59511.85
2014-08-26,-0.01617881566936334,-33007.700000000004,-28014.98
2014-08-27,-0.010975306304859055,-22363.180000000008,-17892.72
2014-08-28,-0.0013298100722199285,-2681.2300000000087,-55191.53
2014-08-29,0.008682533484058227,17699.519999999997,50802.53
2014-09-01,-0.002208722476015793,-4520.260000000006,-19093.82
2014-09-02,0.00275414565528328,5708.660000000011,4427.780000000001
2014-09-03,0.0038418484500707135,8033.71000000001,78462.61
2014-09-04,0.0032718299966501686,6901.229999999978,86095.37000000001
2014-09-05,0.004205540583835401,8925.09999999997,54562.9
2014-09-09,-0.0242457134760153,-51022.389999999985,-77224.94
2014-09-10,-0.023460077981708443,-48984.109999999986,-87849.41
2014-09-11,-0.02429754344224171,-50515.79000000001,-22534.36
2014-09-12,-0.027704755199125082,-57812.77,-35056.67
2014-09-15,-0.03449305182514412,-71554.68999999999,-108761.06
2014-09-16,-0.03006495979305259,-61834.47999999994,-115853.14
2014-09-17,-0.014514873037719075,-29775.40999999999,-11192.61
2014-09-18,-0.0031903223130216422,-6626.780000000029,-25697.99
2014-09-19,0.0035960344366812147,7496.13,29545.14
2014-09-22,-0.03398158351847852,-69356.42,-138272.1
2014-09-23,-0.011252289171996119,-23081.50000000003,28260.16
2014-09-24,0.01926068433664254,40154.31999999998,118775.14
2014-09-25,-0.02058968122077245,-42851.78000000003,-2236.0800000000017
2014-09-26,-0.023294048056949828,-48402.869999999995,-23762.19
2014-09-29,-0.040588781132112284,-83978.56999999998,-94104.35
2014-09-30,-0.017965673087793847,-37205.8,-62198.51
2014-10-08,0.005878444595827262,12205.980000000014,-64009.979999999996
2014-10-09,0.0052573390763205365,10906.839999999993,-48361.9
2014-10-10,-0.017192929752188064,-35449.4,-97890.9
2014-10-13,-0.02536254310631491,-51810.51,-100912.88
2014-10-14,-0.01549016497100376,-31535.33999999999,-78750.12
2014-10-15,0.002859410407533093,5879.700000000009,43818.93
2014-10-16,0.008893740987495381,18286.750000000025,32614.36
2014-10-17,-0.01108098087783426,-22799.429999999993,4359.439999999999
2014-10-20,-0.008428662643122099,-17363.419999999984,257.1199999999999
2014-10-21,-0.001915914386200992,-3942.090000000007,7826.029999999999
2014-10-22,-0.008282727179391774,-17028.959999999995,37133.45
2014-10-23,-0.0051019276777158964,-10499.329999999969,19845.75
2014-10-24,-0.006053076527090529,-12442.329999999998,1264.81
2014-10-27,-0.03619070643722079,-73379.09999999999,-80258.61
2014-10-28,-0.003956229157178239,-8121.990000000007,79853.48000000001
2014-10-29,0.016879600821921026,35016.530000000006,65761.41
2014-10-30,0.0162558889305301,33999.38,1733.0299999999988
2014-10-31,0.04045559129541806,86300.6,246833.01
2014-11-03,-0.005507589515779221,-11673.33999999996,-52169.2
2014-11-04,-0.016058223060231604,-33918.660000000025,-75196.58
2014-11-05,-0.03176784278938586,-66291.46000000004,-62976.22
2014-11-06,-0.05048041157043367,-105097.20999999999,-24728.489999999998
2014-11-07,0.05513146066077296,104103.99999999999,154043.09
2014-11-10,0.01665478649275432,35702.30999999997,78715.25
2014-11-11,-0.023742410243805783,-51929.53999999998,67774.95
2014-11-12,0.028616509184714523,62653.189999999995,170005.59
2014-11-13,-0.027309047254159165,-59751.050000000134,-94253.0
2014-11-14,-0.001103442624825008,-2429.96000000001,-7.360000000002401
2014-11-17,-0.03116066653620984,-68067.30000000003,-159061.82
2014-11-18,-0.049083386176205474,-105672.43000000004,-192522.32
2014-11-19,-0.02989852898324061,-64005.15999999998,-57860.0
2014-11-20,0.0003757327569904237,803.6300000000053,23854.04
2014-11-21,0.04629537216764351,100858.93000000001,254702.95
2014-11-24,0.029285883485385404,64535.44999999997,237061.03999999998
2014-11-25,0.025738127457129792,57319.110000000044,110166.88
2014-11-26,0.026663020078338782,60427.69000000006,207815.6
2014-11-27,0.0018053901300409132,4120.740000000214,-46450.06999999999
2014-11-28,0.018585291817651554,44003.63999999971,117755.26999999999
2014-12-01,-0.0069462558650615425,-16469.280000000024,-113706.72
2014-12-02,0.012916294454513364,31971.760000000126,239798.89
2014-12-03,-0.058071687743037975,-143287.29999999984,-97305.17
2014-12-04,0.06972574682661846,181908.36,442805.65
2014-12-05,-0.04955330301328495,-134478.3899999999,-244791.9
2014-12-08,-0.010310310424273432,-28147.200000000183,145227.08999999997
2014-12-09,-0.1348645148223503,-344242.03000000026,-690896.0700000001
2014-12-10,-0.042222628786334836,-111320.5400000001,25961.359999999993
2014-12-11,-0.07952240930341695,-204125.08000000048,-198187.16999999998
2014-12-12,-0.03955239411280417,-101887.94999999995,-45047.26
2014-12-15,-0.023201377614764103,-61145.54999999983,117834.65000000001
2014-12-16,0.049492884639017805,135330.54999999967,190775.52
2014-12-17,-0.03325253516257169,-94864.0299999999,25572.650000000012
2014-12-18,-0.08634108860929611,-243252.62999999983,16356.820000000007
2014-12-19,-0.058600868447583956,-166885.40999999974,-47382.0
2014-12-22,-0.04622555406529018,-136100.69000000047,135590.79
2014-12-23,-0.04080313398702107,-116656.18000000008,-97347.57
2014-12-24,-0.18277372864165234,-500116.5699999998,-692411.7200000001
2014-12-25,-0.008796543584491341,-24833.819999999898,65466.27000000001
2014-12-26,0.1024569463184028,301464.29000000004,695079.78
2014-12-29,-0.07708237699917966,-227729.5800000001,-173436.86
2014-12-30,0.007670527864480481,23150.009999999944,230310.66
2014-12-31,0.01437987803139029,44678.94999999969,387920.85
2015-01-05,-0.00191159737739958,-6138.999999999949,221180.88
2015-01-06,-0.04272331128142353,-138305.76000000036,-249911.06
2015-01-07,-0.03960631276231255,-128057.93000000008,-94981.34999999999
2015-01-08,-0.10723092997234394,-335320.97000000003,-401115.88
2015-01-09,0.025666491423259184,80832.05000000018,377945.18
2015-01-12,-0.08869524751416309,-277426.7799999999,-256687.48
2015-01-13,-0.08174717681442607,-255597.99000000002,-221072.68999999997
2015-01-14,-0.03617414717172919,-113866.78999999988,-187720.69
2015-01-15,0.004938838688983206,16120.830000000089,355804.58999999997
2015-01-16,-0.047756816530966625,-156558.3999999998,58182.17000000002
2015-01-19,-0.15093857934351454,-443574.00000000023,-471568.38999999996
2015-01-20,-0.1208316466278809,-352188.4500000005,-77608.84
2015-01-21,0.029577370341661177,91234.89000000016,376187.33
2015-01-22,-0.07457326383800186,-230788.2900000002,-284627.93
2015-01-23,-0.02085043944221611,-65250.730000000054,11546.800000000007
2015-01-26,-0.07402717857330035,-229882.1299999998,-243555.65
2015-01-27,-0.10216956995184436,-309758.81999999995,-374219.92000000004
2015-01-28,-0.031931988516613725,-95579.66999999998,-37569.780000000006
2015-01-29,-0.08272838219168449,-242372.85000000015,-229241.97
2015-01-30,-0.04098011284819559,-119340.27999999998,-166562.76
2015-02-02,-0.049551312338727026,-140439.51,-130428.87999999999
2015-02-03,-0.0033420765454045204,-9741.169999999845,176207.11000000002
2015-02-04,-0.03506244907244946,-100427.69999999987,-45873.479999999996
2015-02-05,-0.0423567019204306,-120473.49000000002,-57794.81
2015-02-06,-0.029932999229544382,-84299.43999999994,-91717.75
2015-02-09,0.014670736581363884,41284.78000000007,242638.34999999998
2015-02-10,-0.005607151774864037,-15967.410000000129,30732.84
2015-02-11,-0.003823762688156793,-10887.719999999998,45377.049999999996
2015-02-12,-0.030002811990784046,-85281.22999999995,-104409.5
2015-02-13,0.000543122151235259,1562.9700000000848,93726.79000000001
2015-02-16,-0.027966802352465944,-80591.28999999988,-93848.15
2015-02-17,-0.017278666603365692,-50318.430000000095,70496.9
2015-02-25,-0.03689113398206314,-106552.84000000005,-304592.91000000003
2015-02-26,0.008949792822767363,26445.629999999946,213571.09
2015-02-27,-0.014448143473179857,-42707.960000000065,10320.550000000001
2015-03-02,-0.07435069168515739,-219763.34000000008,-291340.39
2015-03-03,-0.10900007375350668,-311336.68,-464290.09
2015-03-04,-0.055712395239994134,-158838.09,-161578.9
2015-03-05,-0.07872679254942666,-220868.20999999993,-288194.54
2015-03-06,-0.04748152365271908,-133377.86000000002,-111683.79000000001
2015-03-09,-0.011022985851710368,-32026.940000000162,229827.26
2015-03-10,-0.03147086270643779,-89806.30999999994,-66168.59
2015-03-11,0.007178014927328427,20682.90000000002,86363.25
2015-03-12,0.11424744520876298,339337.34000000014,528320.03
2015-03-13,-0.006891647323253654,-20521.830000000144,88883.15
2015-03-16,0.05806857365649355,176501.8999999997,471257.92
2015-03-17,0.020451099770542738,62764.67000000006,95415.79
2015-03-18,0.019198323280526845,60120.19000000018,279736.29000000004
2015-03-19,-0.027100217346395512,-84187.92999999998,-229900.74
2015-03-20,0.011164770293355886,35168.60999999972,140608.91
2015-03-23,-0.05423941489173849,-173218.2300000003,55748.549999999996
2015-03-24,-0.0739345243421915,-234751.59999999998,-275979.48
2015-03-25,-0.10571004058815732,-329349.3799999999,-406103.58999999997
2015-03-26,0.013765549312106634,42369.26999999987,218635.71000000002
2015-03-27,-0.050886341045852046,-155882.94999999984,-158449.36
2015-03-30,0.06887802408706321,219461.08999999988,750049.47
2015-03-31,-0.09489468443551541,-305897.9799999998,-237509.77
2015-04-01,0.012567738425376613,40964.4699999998,144861.65
2015-04-02,-0.11337033665711937,-366447.11999999976,-555375.6
2015-04-03,0.04356288184050832,128070.52999999991,236826.72999999998
2015-04-07,0.05430743984143375,164002.0599999999,321467.12
2015-04-08,0.008149953630420335,24969.92999999971,292462.14
2015-04-09,-0.09335318792801268,-282811.4200000002,-246456.58
2015-04-10,0.010466919129809855,32334.460000000065,431445.49
2015-04-13,-0.06756688576528168,-237537.1999999999,-139314.18
2015-04-14,-0.08336122983889868,-291143.26000000007,-137105.13999999998
2015-04-15,-0.030195565347189233,-106417.34000000008,45914.759999999995
2015-04-16,0.059866664437031904,223035.79999999967,905787.9
2015-04-17,-0.059863922058273296,-223771.02999999933,-194350.08000000002
2015-04-20,-0.16376764221086418,-592183.5199999999,-633287.7200000001
2015-04-21,-0.012550940874518234,-46509.45999999998,169673.56
2015-04-22,0.04702670503999305,175039.05999999982,459057.07
2015-04-23,-0.10008445104480673,-367709.0400000002,-529947.27
2015-04-24,-0.17290622508183442,-611919.2200000001,-745359.0
2015-04-27,0.01678507219017982,60897.550000000105,165169.61
2015-04-28,-0.018027104775059227,-66787.22000000009,107841.4
2015-04-29,0.013285022576845428,49148.51999999988,288621.19
2015-04-30,-0.06978964608714182,-255725.32999999996,-248047.53999999998
2015-05-04,-0.059598274986225074,-218050.65000000008,-82846.87999999999
2015-05-05,-0.10602423197399746,-370125.3700000001,-385632.83
2015-05-06,0.005195052046471018,18202.930000000288,179055.34000000003
2015-05-07,-0.031765660334989974,-110499.38000000002,-33361.16
2015-05-08,-0.05944000968356246,-209066.91000000003,-198077.2
2015-05-11,0.009714813316995193,34802.249999999854,189398.27000000002
2015-05-12,-0.01635392118490897,-58856.76000000004,71317.04999999999
2015-05-13,-0.10049650648130193,-356674.2200000002,-463807.64
2015-05-14,-0.10879389543148248,-381847.75,-439181.56000000006
2015-05-15,-0.07671655916651321,-264885.62999999995,-273366.74
2015-05-18,-0.06975777092822931,-236881.2499999999,-221056.35
2015-05-19,0.059387489509498056,208998.55999999994,516998.17000000004
2015-05-20,0.0193008209221479,68250.26000000013,267362.94
2015-05-21,-0.0029978817190401148,-10720.179999999913,80974.66
2015-05-22,0.04606814086085588,170022.09000000017,570426.87
2015-05-25,0.0035946507466323337,13393.269999999831,183035.49000000002
2015-05-26,-0.012408496624909131,-46546.91999999975,85152.22
2015-05-27,-0.06920809093300137,-260840.4700000003,-233017.56999999998
2015-05-28,-0.1565543070147428,-557204.51,-654687.83
2015-05-29,-0.03879846867930574,-138445.7599999999,-205528.05
2015-06-01,0.006221145183680616,23023.83999999994,480938.71
2015-06-02,-0.04935194788343038,-182072.73000000013,-92698.42000000001
2015-06-03,-0.020797795098201764,-76899.9299999999,47302.28999999999
2015-06-04,-0.006621282153344438,-25475.080000000045,411877.57
2015-06-05,-0.08838787427285019,-336202.88999999984,-236960.8
2015-06-08,0.06069546428239374,241501.83000000037,927669.35
2015-06-09,-0.08042719705432542,-314509.30999999994,-270947.33
2015-06-10,-0.020692693014502554,-80148.64000000019,67551.61
2015-06-11,-0.029748546173183274,-114812.82000000033,106041.83
2015-06-12,-0.004284143838852704,-16605.51999999996,84775.92
2015-06-15,-0.09547933288337349,-345807.19,-455309.51
2015-06-16,-0.052370875784651605,-187005.8399999999,-85876.37
2015-06-17,-0.018711878690330752,-67502.22000000012,17919.769999999997
2015-06-18,-0.09345779769596742,-324172.68000000005,-294674.22
2015-06-19,-0.045158330560448906,-150856.03999999998,-95113.96
2015-06-23,0.021899534701289195,76305.60000000028,165368.82
2015-06-24,-0.0430009920458441,-151154.5200000002,-240219.66
2015-06-25,-0.06141393838971584,-210885.28999999998,-262034.01
2015-06-26,-0.11909630564512583,-387278.55999999994,-464184.28
2015-06-29,-0.02620355031635168,-84892.70000000007,106085.42000000001
2015-06-30,0.06545741638375506,224704.91000000012,461532.51
2015-07-01,-0.055390997521659484,-184202.89000000007,-210359.18
2015-07-02,0.010243865048918761,34835.46000000005,217244.59
2015-07-03,-0.04026956668161789,-132152.12999999983,15238.680000000004
2015-07-06,0.0648638045646104,226785.49999999936,130435.59999999999
2015-07-07,0.14444762254570984,508764.63,809306.09
2015-07-08,0.06820514132513474,220428.9999999999,301790.76999999996
2015-07-09,0.09464503906645697,326169.7400000001,471407.8
2015-07-10,-0.07616792984960612,-267468.92,-207028.21000000002
2015-07-13,-0.060557225262970714,-207461.29999999987,-203050.33000000002
2015-07-14,-0.09103234445580828,-302312.99000000005,-575303.3
2015-07-15,-0.0069918574477241865,-23390.92000000007,-385724.98000000004
2015-07-16,0.018675768569761615,62039.46000000006,-72511.59000000001
2015-07-17,0.05013776757037771,167257.11000000004,212677.22
2015-07-20,-0.03951349143002821,-131983.61999999997,-214949.31
2015-07-21,-0.03527785069817476,-116934.02000000002,-282143.47
2015-07-22,-0.04080022735710589,-133737.03000000006,-287963.87
2015-07-23,0.04947257627838014,164522.6999999999,232771.16
2015-07-24,-0.035456783847527,-116200.42000000001,-199171.88
2015-07-27,-0.12831546562166585,-364601.0400000001,-467712.73
2015-07-28,0.02453821545017328,74701.76999999983,25321.649999999987
2015-07-29,0.005646100751522445,17347.009999999962,-123342.32
2015-07-30,-0.008317452951401488,-25065.329999999936,-36713.28999999999
2015-07-31,0.020205857186151074,61258.600000000035,-134386.14
2015-08-03,0.04846133856190218,148521.68999999994,-30042.62000000001
2015-08-04,0.02804192515015133,86788.12000000005,65288.99
2015-08-05,-0.020432983928197226,-62155.71999999994,-195537.28
2015-08-06,0.006630141956039572,20100.910000000018,-9003.529999999999
2015-08-07,0.02926444586285937,89786.01000000004,115521.12
2015-08-10,0.08324244572613027,262939.3199999999,222918.37
2015-08-11,-0.012535181172282544,-39241.700000000026,-267748.11
2015-08-12,-0.04651284425335866,-143118.37999999995,-247514.62
2015-08-13,-0.014748540026069033,-45453.860000000015,-135085.17
