ts_code,name,last_launch,bars_ago,last_quality,last_excess_mfe_20,last_mae_20,last_excess_ret_20,last_efficiency_20,n_hist,n_high,n_low,hit_rate,med_excess_mfe_20,med_mae_20,recent_launch,hist_ok,last_is_low,score,l2_flow,env_level,rating_kind,live_filter,archive_only,note,recommend_rank
600958.SH,东方证券,2024-12-24,400,low_value,0.0442829442101611,-0.13047530288909592,-0.039813891163715254,0.38571428571428634,2,0,2,0.0,0.03022207529374732,-0.07077511072793563,0,0,1,0.01771317768406444,0.0003553446062681,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
002142.SZ,宁波银行,2024-12-23,401,high_value,0.0725012019327329,-0.02491694352159468,0.08961904251298847,3.666666666666662,4,3,1,0.75,0.07164621505072444,-0.027548194436164353,0,1,0,0.20849084007366234,-0.0383630234879037,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
002648.SZ,卫星化学,2024-12-23,401,low_value,0.13485529190310208,0.0028153153153154253,0.1416565451318864,,4,1,3,0.25,0.0663951462008715,-0.05794756894295772,0,1,1,0.12487566087095096,-0.0266478319309774,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
601899.SH,紫金矿业,2024-12-23,401,high_value,0.055284788130470774,-0.03288201160541582,0.0733767082350284,2.254901960784321,5,2,2,0.4,0.029521091407880062,-0.04021447721179627,0,1,0,0.11344300678408095,0.1311266769402738,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
000338.SZ,潍柴动力,2024-11-29,417,low_value,0.0079791276837069,-0.02608047690014903,0.017822166693336028,2.0857142857142863,2,1,1,0.5,0.02902074175803615,-0.026979632389468433,0,0,1,0.00319165107348276,0.1446661404501456,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
601607.SH,上海医药,2024-07-30,498,low_value,0.001182601494704727,-0.04974358974358983,0.009778146380197028,0.49484536082473873,13,3,7,0.23076923076923078,0.018075701602284555,-0.04523646333104869,0,0,1,0.052185372788311334,0.0029601023961126,4,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
000651.SZ,格力电器,2024-07-11,511,high_value,0.05815257690088527,-0.050155118924508746,0.08264467319453495,1.603092783505156,5,2,2,0.4,0.02294662975024453,-0.015997156061144602,0,1,0,0.1138735892142661,0.0743801658358163,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
600115.SH,中国东航,2024-07-11,511,neutral,0.03372891146306567,-0.025445292620865145,0.05137617141441719,2.1999999999999975,5,0,3,0.0,0.023334395470673286,-0.03258655804480659,0,0,0,0.019236721607860056,-0.008524903550482,3,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
600346.SH,恒力石化,2024-07-11,511,low_value,0.015723951241466194,-0.07594936708860767,-0.00397539234375599,0.4999999999999993,3,0,3,0.0,0.015723951241466194,-0.07594936708860767,0,0,1,0.006289580496586478,0.0128179948586274,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
002493.SZ,荣盛石化,2024-07-11,511,low_value,0.0026972926451873658,-0.10395010395010407,-0.002352542619640463,0.23999999999999974,3,1,2,0.3333333333333333,0.0026972926451873658,-0.10395010395010407,0,0,1,0.0010789170580749463,-0.0227360315797368,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
601628.SH,中国人寿,2024-07-10,512,neutral,0.02734607013684265,-0.04118016876506003,-0.013723539407327512,1.4881963228241817,1,0,0,0.0,0.02734607013684265,-0.04118016876506003,0,0,0,0.01093842805473706,0.0015315783906051,4,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
601360.SH,三六零,2024-06-26,522,low_value,-0.01364096883993704,-0.11125158027812898,-0.07570942639384803,0.04545454545454523,5,1,3,0.2,0.0304574217088871,-0.07407407407407407,0,0,1,0.04215011718351348,0.1326400122458925,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
601766.SH,中国中车,2024-06-18,528,high_value,0.11661206178063177,-0.00990099009900991,0.098208259936155,11.714285714285705,2,1,1,0.5,0.06557102774737428,-0.014917272458142783,0,0,0,0.04664482471225271,0.0266178237644889,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
601868.SH,中国能建,2024-06-18,528,low_value,0.009974829299039034,-0.032710280373831724,0.018015527712332058,0.2857142857142828,1,0,1,0.0,0.009974829299039034,-0.032710280373831724,0,0,1,0.003989931719615614,0.1244513430084219,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
600050.SH,中国联通,2024-06-14,530,high_value,0.06364568453359731,-0.01552106430155209,0.07938723729649855,4.285714285714284,6,1,4,0.16666666666666666,0.01959802813617728,-0.051780371509826895,0,0,0,0.0638188008077878,-0.0047784150995999,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
600104.SH,上汽集团,2024-06-03,538,low_value,0.003784363029552207,-0.046527777777777724,-0.012547414028420079,0.29850746268656647,3,0,3,0.0,0.000742060281707646,-0.046527777777777724,0,0,1,0.0015137452118208828,-0.0106414933633038,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
000408.SZ,藏格矿业,2024-05-20,548,low_value,0.0018018382784694698,-0.15071770334928225,-0.10278765409929003,0.013605442176870718,2,0,1,0.0,0.010926001533252738,-0.08097682920273103,0,0,1,0.000720735311387788,-0.0536110861399218,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
300124.SZ,汇川技术,2024-05-06,558,low_value,0.02339887980256461,-0.11246352405672666,-0.08652107907336826,0.31781551573199546,11,2,8,0.18181818181818182,0.025633602617660012,-0.11246352405672666,0,0,1,0.04925264752326823,-0.0401216767510898,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
002202.SZ,金风科技,2024-04-26,561,high_value,0.06377073601642391,-0.008075370121130576,0.06047895301363426,11.999999999999973,2,2,0,1.0,0.1318371938684758,-0.017698887246357653,0,0,0,0.025508294406569567,0.0124604665299707,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
601111.SH,中国国航,2024-04-18,567,low_value,0.003719140329877746,-0.03967168262653897,0.0030375622185074835,1.0344827586206935,1,0,1,0.0,0.003719140329877746,-0.03967168262653897,0,0,1,0.0014876561319510984,-0.0091691236186794,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
688041.SH,海光信息,2024-04-17,568,low_value,-0.023108067044375513,-0.12168915542228886,-0.11230247583032937,0.12731006160164315,1,0,1,0.0,-0.023108067044375513,-0.12168915542228886,0,0,1,-0.009243226817750206,0.0238102275684445,4,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
600519.SH,贵州茅台,2024-04-15,570,neutral,0.02695520219627401,-0.01894822412700692,-0.006879669194533866,3.3066246056782282,7,0,5,0.0,0.00034856933733795614,-0.031719307697487986,0,0,0,0.008993950297981852,-0.0007420177978164,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
601166.SH,兴业银行,2024-04-10,573,neutral,0.04566988614919132,-0.01590330788804073,0.04595529259131692,5.920000000000001,8,3,3,0.375,0.03737004391019838,-0.028265498343357842,0,1,0,0.10765413904944052,-0.0234924636367514,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
600027.SH,华电国际,2024-03-25,583,high_value,0.15093603146314538,-0.010703363914372988,0.04398809488597821,16.142857142857306,2,1,1,0.5,0.11480953691379736,-0.05237362553085423,0,0,0,0.06037441258525816,0.0269007567424474,3,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
601689.SH,拓普集团,2023-08-17,727,high_value,0.15461824989591189,-0.04789550072568938,0.06988609714982297,3.6666666666666696,1,1,0,1.0,0.15461824989591189,-0.04789550072568938,0,0,0,0.06184729995836476,0.0046712066957007,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
688009.SH,中国通号,2023-07-07,756,low_value,-0.009334570077107474,-0.030100334448160515,-0.01165550620727851,1.7624278178579145,3,0,1,0.0,0.027060939141299922,-0.028301886792452935,0,0,1,-0.0037338280308429894,0.002542786093507,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
000768.SZ,中航西飞,2023-04-27,802,neutral,0.03525780074229967,-0.03702244978337921,0.013750518115131283,1.6595744680851126,5,1,3,0.2,0.03525780074229967,-0.06324110671936756,0,0,0,0.06394372813871671,0.0721615208111225,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
000425.SZ,徐工机械,2023-04-17,810,low_value,0.015255399768657307,-0.13093525179856114,-0.046936693797607454,0.15384615384615358,5,1,4,0.2,0.007512949607197061,-0.08842133117308404,0,0,1,0.045276153407452904,0.1531947458492692,4,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
300999.SZ,金龙鱼,2023-04-17,810,low_value,0.022301847202854885,-0.057866604694399304,0.0031304335370110348,0.4698795180722868,1,0,1,0.0,0.022301847202854885,-0.057866604694399304,0,0,1,0.008920738881141954,0.0990685070243794,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
300033.SZ,同花顺,2023-04-12,813,low_value,0.06733460594760277,-0.17154999999999998,-0.11313401440016069,0.49548236665695117,3,1,2,0.3333333333333333,0.06733460594760277,-0.04816678648454353,0,0,1,0.026933842379041107,0.1145250869869537,4,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
000002.SZ,万科A,2023-04-07,816,low_value,0.015930541019736788,-0.0802781289506953,-0.0022120555402143083,0.3385826771653532,3,0,3,0.0,0.013831356638448922,-0.0802781289506953,0,0,1,0.006372216407894715,0.4057755873658025,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
300408.SZ,三环集团,2023-03-29,822,high_value,0.11896869756921546,-0.04027962716378164,-0.021207911166424398,3.966942148760334,2,1,1,0.5,0.05864716934585412,-0.0640408153497164,0,0,0,0.04758747902768619,-0.0102021556389676,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
002422.SZ,科伦药业,2023-03-28,823,high_value,0.09776995373094688,-0.05626780626780625,0.10195216384414152,2.4936708860759476,1,1,0,1.0,0.09776995373094688,-0.05626780626780625,0,0,0,0.039107981492378756,-0.0523587244152216,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
600221.SH,海航控股,2023-03-24,825,low_value,0.004356665319420028,-0.051136363636363646,-0.034428397924111453,0.777777777777778,2,0,2,0.0,-0.015505522578113218,-0.0378834527541424,0,0,1,0.0017426661277680112,0.0572010698243449,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
002938.SZ,鹏鼎控股,2023-03-22,827,neutral,0.05915426037362037,-0.09917355371900816,-0.014412067576699661,1.0256410256410275,1,0,0,0.0,0.05915426037362037,-0.09917355371900816,0,0,0,0.02366170414944815,0.2113827527138842,4,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
300251.SZ,光线传媒,2023-03-17,830,low_value,0.5619429518346921,0.11803713527851456,0.37494029931479833,,4,0,4,0.0,-0.013090122338471288,-0.11520605347088825,0,0,1,0.21354507715392804,0.0161869736097493,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
600030.SH,中信证券,2023-03-17,830,neutral,0.03222051909501822,-0.007440476190476164,0.03222051909501822,10.80000000000006,5,2,2,0.4,0.03222051909501822,-0.009225092250922495,0,1,0,0.10696747340430794,0.0333902770781847,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
600515.SH,海南机场,2023-03-17,830,high_value,0.16545560924758385,-0.01941747572815533,0.08778570633496252,11.0,1,1,0,1.0,0.16545560924758385,-0.01941747572815533,0,0,0,0.06618224369903354,-0.0308936569426886,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
600196.SH,复星医药,2023-03-15,832,neutral,0.023810493581790215,-0.03214837712519325,0.026399528951523976,1.8750000000000022,2,0,1,0.0,0.01313234907654115,-0.051370029218718416,0,0,0,0.009524197432716087,-0.0076779274774809,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
002709.SZ,天赐材料,2023-03-09,836,low_value,-0.03136759415194357,-0.12647861692447693,-0.09056132847965603,-0.0287769784172664,2,0,2,0.0,-0.0037102640283315225,-0.16645507609709326,0,0,1,-0.012547037660777428,0.0241854868067196,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
600415.SH,小商品城,2023-02-13,854,high_value,0.08701452583626357,-0.035573122529644174,0.05626895454868153,2.611111111111122,2,1,0,0.5,0.06169630225274214,-0.03209085255220828,0,0,0,0.03480581033450543,0.039813002077613,3,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
600600.SH,青岛啤酒,2023-02-09,856,high_value,0.13697623907463474,-0.00952661559615009,0.12685275066437873,15.319587628865959,4,1,3,0.25,0.0172141396338229,-0.06879071621596361,0,1,0,0.10884371873605764,-0.0210610387063157,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
002736.SZ,国信证券,2022-09-23,944,low_value,0.001538253269907086,-0.05493273542600896,0.04685710613282801,0.2040816326530598,5,0,5,0.0,-0.01749059936209507,-0.04569288389513104,0,0,1,-0.007898169515236402,0.0056912872917924,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
603288.SH,海天味业,2022-09-09,953,low_value,0.07448714900053255,-0.12569269521410575,0.014079443946380832,0.659318637274549,1,0,1,0.0,0.07448714900053255,-0.12569269521410575,0,0,1,0.02979485960021302,0.0011900749628215,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
600741.SH,华域汽车,2022-08-11,974,low_value,0.005678537297170161,-0.11094890510948907,-0.05723749035003178,0.11403508771929688,1,0,1,0.0,0.005678537297170161,-0.11094890510948907,0,0,1,0.0022714149188680643,0.0006778983153061,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
601377.SH,兴业证券,2022-08-05,978,neutral,0.04547353104168983,-0.014150943396226467,0.0701230311985197,4.333333333333305,5,0,3,0.0,0.04547353104168983,-0.034220532319391594,0,0,0,0.031142445721270083,0.018052946295158,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
000166.SZ,申万宏源,2022-08-05,978,neutral,0.04136670667296749,-0.0024875621890547706,0.06689246932865767,22.999999999999552,2,0,1,0.0,-0.010541345337823804,-0.028735190029235247,0,0,0,0.016546682669186998,0.0094409331870318,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
600918.SH,中泰证券,2022-08-05,978,neutral,0.0300498556014821,-0.006954102920723293,0.04458398393919327,6.599999999999927,1,0,0,0.0,0.0300498556014821,-0.006954102920723293,0,0,0,0.012019942240592841,0.0299836721929248,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
000063.SZ,中兴通讯,2022-08-05,978,low_value,0.0026712948432274786,-0.0622537431048068,-0.011668625904396879,0.2974683544303817,1,0,1,0.0,0.0026712948432274786,-0.0622537431048068,0,0,1,0.0010685179372909915,0.3207745980650421,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
000975.SZ,山金国际,2022-01-11,1115,low_value,0.05461051663020222,-0.10718358038768527,0.07540809504475776,0.6170212765957452,4,0,4,0.0,-0.006754746865253292,-0.11622600637136588,0,0,1,0.012641579804265352,0.0795695633543386,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
002241.SZ,歌尔股份,2021-12-30,1122,low_value,0.04073639820757613,-0.14214876033057844,-0.06284835381490417,0.3436692506459945,14,2,10,0.14285714285714285,0.04063176507120725,-0.12581530278372077,0,0,1,0.052154123589505594,0.1160553192566626,4,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
300476.SZ,胜宏科技,2021-12-22,1128,low_value,0.05323118921098691,-0.1019211983067404,-0.050852839313218046,0.623003194888179,3,0,3,0.0,0.011385327594031658,-0.1019211983067404,0,0,1,0.021292475684394765,0.0718319372880596,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
601939.SH,建设银行,2021-11-11,1157,low_value,-0.03213774454945084,-0.022146507666098825,-0.029938079570129172,0.5384615384615334,5,2,3,0.4,-0.03213774454945084,-0.022146507666098825,0,1,1,0.05921065601893494,0.0747230253984117,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
601668.SH,中国建筑,2021-11-01,1165,low_value,0.018092702746296485,-0.052410901467505266,-0.01922573419009177,0.5199999999999982,5,0,5,0.0,0.0139247198359842,-0.0382293762575453,0,0,1,0.009538476068940663,-0.0123415303369264,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
300308.SZ,中际旭创,2021-10-25,1170,high_value,0.17453372486799879,-0.031014754591990323,0.15500374253290772,5.7766990291262195,1,1,0,1.0,0.17453372486799879,-0.031014754591990323,0,0,0,0.06981348994719952,0.0467091895724198,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
002466.SZ,天齐锂业,2021-09-15,1191,low_value,-0.03014057095297651,-0.29712711530893354,-0.2605435760227207,-0.016688741721854545,1,0,1,0.0,-0.03014057095297651,-0.29712711530893354,0,0,1,-0.012056228381190604,-0.0960994264012965,4,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
600795.SH,国电电力,2021-07-22,1230,high_value,0.09729681089192055,-0.03493449781659397,0.14791933365162369,2.749999999999994,1,1,0,1.0,0.09729681089192055,-0.03493449781659397,0,0,0,0.03891872435676822,0.0103901359803274,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
600460.SH,士兰微,2021-07-02,1244,high_value,0.2866473364969473,-0.05529391243676951,0.2687215570085755,5.504731861198748,5,2,3,0.4,0.2818576948343554,-0.036375884136072734,0,1,0,0.28948942084595186,0.4116414163277034,4,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
600019.SH,宝钢股份,2021-06-23,1251,high_value,0.07546314131648302,-0.021361815754339153,0.023347938299143056,4.562499999999996,3,1,1,0.3333333333333333,0.032570580537361726,-0.021361815754339153,0,0,0,0.030185256526593207,0.0191051266872374,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
601985.SH,中国核电,2021-06-23,1251,low_value,-0.004422018062689492,-0.057065660148334585,-0.03434597504909542,0.3080333243198761,1,0,1,0.0,-0.004422018062689492,-0.057065660148334585,0,0,1,-0.001768807225075797,0.02219957785282,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
601618.SH,中国中冶,2021-06-22,1252,high_value,0.14260551956429546,-0.0200668896321069,0.17221083262148862,8.453765695896854,6,2,3,0.3333333333333333,0.029432456189502187,-0.03820346320346324,0,1,0,0.13446271057604609,0.0559763475154741,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
300122.SZ,智飞生物,2021-05-14,1278,low_value,0.017906193798369774,-0.20856481481481481,-0.12742130567016852,0.3371809100998888,6,2,4,0.3333333333333333,0.02281600339178569,-0.09992376451965829,0,1,1,0.07869633276745769,-0.0956344497705218,4,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
601857.SH,中国石油,2021-04-30,1285,low_value,0.10081992311466337,0.004705882352941115,0.07574091382328119,,5,0,5,0.0,-0.016520654819446312,-0.0210280373831776,0,0,1,0.03361447091245741,-0.0062036230200806,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
600029.SH,南方航空,2021-01-26,1347,high_value,0.09702836140250382,-0.012345679012345734,0.11252032372051135,13.999999999999947,2,1,0,0.5,0.06826439469849443,-0.023986107319440675,0,0,0,0.03881134456100153,0.0467819401264394,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
002230.SZ,科大讯飞,2021-01-05,1362,high_value,0.2242443124723914,-0.023474178403755874,0.13351884425483407,11.830000000000002,4,3,1,0.75,0.17400186903894876,-0.05315514818208139,0,1,0,0.30142903288088474,0.0855842903122752,4,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
601877.SH,正泰电器,2020-12-31,1364,low_value,-0.02854580908909843,-0.06537282941777312,-0.08240818217580015,0.8671875000000014,10,2,6,0.2,0.027330739402761428,-0.07041617930095362,0,0,1,0.03537584960921468,0.0723213638305145,4,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
688256.SH,寒武纪,2020-12-18,1373,low_value,-0.10201893945468199,-0.14768883878241268,-0.13358719437143007,0.18235793044953455,1,0,1,0.0,-0.10201893945468199,-0.14768883878241268,0,0,1,-0.0408075757818728,-0.0206677554741218,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
601211.SH,国泰海通,2020-12-17,1374,low_value,-0.11224762477131911,-0.05826859045504995,-0.1211099291863601,0.21904761904761774,4,0,4,0.0,-0.011580070356468575,-0.048425312602687565,0,0,1,-0.05162599188232353,0.013757636297858,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
002475.SZ,立讯精密,2020-12-16,1375,high_value,0.06940959085430909,-0.031148480794955136,0.03885012573772206,6.705521472392629,8,5,3,0.625,0.08341342055256085,-0.05484207306900957,0,1,0,0.1832497407399281,0.1999246416847138,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
002558.SZ,巨人网络,2020-10-28,1410,low_value,0.0030958102181184444,-0.0582788671023966,-0.08944154305716678,1.112149532710276,1,0,1,0.0,0.0030958102181184444,-0.0582788671023966,0,0,1,0.0012383240872473778,-9.71275651231781e-05,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
603260.SH,合盛硅业,2020-10-09,1423,high_value,0.14968529675945597,-0.07864406779661015,0.13968753842636428,2.4913793103448283,1,1,0,1.0,0.14968529675945597,-0.07864406779661015,0,0,0,0.05987411870378239,0.1049266216870521,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
601898.SH,中煤能源,2020-10-09,1423,low_value,0.011397203645314713,-0.020050125313283207,-0.013627104112185595,2.8750000000000027,10,2,8,0.2,0.004355808188020283,-0.05639664245435183,0,0,1,0.04461249961291146,0.0062588176628997,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
601012.SH,隆基绿能,2020-10-09,1423,low_value,-0.030759101752325657,-0.19665239315761696,-0.17151378681472562,0.07875726620644491,2,1,1,0.5,0.10190029804525746,-0.10731959591874246,0,0,1,-0.012303640700930263,0.0972099736730687,4,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
001979.SZ,招商蛇口,2020-09-18,1432,low_value,-0.013745950689038056,-0.061913696060037604,-0.04097712876286508,0.16161616161616119,4,1,3,0.25,-0.012977166706984289,-0.057232358234100444,0,1,1,0.03928521321703394,0.0278718303455147,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
601669.SH,中国电建,2020-09-18,1432,low_value,0.010987249496561713,-0.0694789081885856,0.019605089962548172,0.4999999999999984,2,0,1,0.0,0.01598229851934252,-0.03621438034798008,0,0,1,0.004394899798624685,0.0717103320107822,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
600585.SH,海螺水泥,2020-09-14,1436,low_value,-0.015658610138031825,-0.09292110153742184,-0.11289769715852238,0.29090909090909245,1,0,1,0.0,-0.015658610138031825,-0.09292110153742184,0,0,1,-0.00626344405521273,0.0572093982691891,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
600436.SH,片仔癀,2020-08-21,1452,low_value,0.3816150029460361,4.83115126335143e-05,0.1763354011903493,,1,0,1,0.0,0.3816150029460361,4.83115126335143e-05,0,0,1,0.15264600117841445,0.0565256600617807,4,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
002714.SZ,牧原股份,2020-06-18,1496,high_value,0.16690520721463464,-0.003882956594092324,0.18765434371763057,96.07142857142945,1,1,0,1.0,0.16690520721463464,-0.003882956594092324,0,0,0,0.06676208288585386,0.1088849825871304,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
600570.SH,恒生电子,2020-06-08,1504,high_value,0.23485341484890876,-0.006314312441534131,0.22204111794605197,67.96296296296309,5,1,3,0.2,0.030912286717026394,-0.07930142302716692,0,0,0,0.1413843351745522,0.0880163910479642,4,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
601816.SH,京沪高铁,2020-04-29,1529,low_value,0.011776321226103725,-0.047244094488189003,-0.033272922668577065,0.9666666666666681,1,0,1,0.0,0.011776321226103725,-0.047244094488189003,0,0,1,0.004710528490441491,1.1275804915614724,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
600061.SH,国投资本,2020-04-28,1530,neutral,0.0277990914877686,-0.011935208866155178,0.011553455166613213,5.571428571428565,2,0,1,0.0,-0.012103302897359836,-0.05896444985894511,0,0,0,0.011119636595107441,0.0286098288905446,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
300274.SZ,阳光电源,2020-04-27,1531,high_value,0.15764820767311494,-0.029958677685950508,0.1316375245100827,6.7931034482758355,2,1,1,0.5,0.0798967999639042,-0.057450381314017696,0,0,0,0.06305928306924598,-0.0080414246331154,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
300661.SZ,圣邦股份,2020-02-24,1575,low_value,0.03419951685915179,-0.3511428571428572,-0.18952289490729068,0.15459723352318952,2,1,1,0.5,0.20460460906853106,-0.2061999090805774,0,0,1,0.013679806743660717,-0.2473195846037456,4,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
300760.SZ,迈瑞医疗,2019-12-31,1607,high_value,0.2333928843484574,-0.032160527762506996,0.267612950701691,8.220512820512782,1,1,0,1.0,0.2333928843484574,-0.032160527762506996,0,0,0,0.09335715373938297,-0.0041515533340701,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
601633.SH,长城汽车,2019-12-30,1608,low_value,0.026326845805204613,-0.16289592760181004,-0.07373564160577362,0.37499999999999983,1,0,1,0.0,0.026326845805204613,-0.16289592760181004,0,0,1,0.010530738322081845,-0.0088857820205338,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
