,gross_ret,net_ret,cost,turnover,n_hold,n_rest,uni_ew_ret,unselected_ew_ret,held_cc_ret,hs300_ret,hs300_open_to_close,gross_vs_hs300,net_vs_hs300,gross_vs_uni,net_vs_uni,gross_vs_unselected,net_vs_unselected
2020-02-25,-0.0008123236878016665,-0.001235808536286515,0.0004234848484848484,0.3257575757575757,13,246,0.000841632328737404,0.0010194380432345888,-0.0025229988840554597,-0.002173808893549567,0.014153400313110076,0.0013614852057479004,0.0009380003572630521,-0.0016539560165390705,-0.0020774408650239187,-0.0018317617310362553,-0.0022552465795211037
2020-02-26,-0.0050736840169519955,-0.0050736840169519955,0.0,0.0,13,246,-0.01826145336015259,-0.01886572492241688,-0.0068267761049974895,-0.012328031011767271,0.000716444489433643,0.007254346994815275,0.007254346994815275,0.013187769343200593,0.013187769343200593,0.013792040905464884,0.013792040905464884
2020-02-27,0.0019305146025588925,0.0017138479358922258,0.0002166666666666667,0.16666666666666674,12,247,0.0002690409011306867,0.0003361908736274747,-0.0011131293660948671,0.002911847857177019,0.00019514808483100943,-0.0009813332546181265,-0.0011979999212847932,0.0016614737014282058,0.0014448070347615391,0.0015943237289314178,0.001377657062264751
2020-02-28,-0.03514943017649422,-0.03514943017649422,0.0,0.0,12,248,-0.04280560207331119,-0.04299944296764204,-0.0387995569238068,-0.03545445087058974,-0.01220414432975736,0.00030502069409552024,0.00030502069409552024,0.007656171896816971,0.007656171896816971,0.007850012791147824,0.007850012791147824
2020-03-02,0.04142742622727649,0.041191062590912854,0.0002363636363636364,0.18181818181818185,11,249,0.03645405859321163,0.036233745600917085,0.041441143600606356,0.032897568760583695,0.02540362518749184,0.008529857466692797,0.008293493830329159,0.0049733676340648625,0.004737003997701224,0.005193680626359408,0.004957316989995769
2020-03-03,0.004189498382082534,0.004189498382082534,0.0,0.0,11,249,0.0066828679021766375,0.006815727666682928,0.0036754059601706553,0.005330904305169026,-0.008187368413397511,-0.0011414059230864925,-0.0011414059230864925,-0.0024933695200941037,-0.0024933695200941037,-0.0026262292846003944,-0.0026262292846003944
2020-03-04,0.00876699039150664,0.008530626755143003,0.00023636363636363641,0.18181818181818185,12,248,0.001379506618556337,0.0011037451505834096,0.0070785769566635015,0.005790493676798514,0.008962365811539863,0.0029764967147081264,0.0027401330783444894,0.007387483772950303,0.007151120136586666,0.00766324524092323,0.007426881604559593
2020-03-05,0.022312215254556966,0.022312215254556966,0.0,0.0,12,248,0.0169609748274311,0.016705428705507126,0.02224226134719302,0.0222774827632799,0.013617383216752987,3.473249127706676e-05,3.473249127706676e-05,0.005351240427125866,0.005351240427125866,0.005606786549049839,0.005606786549049839
2020-03-06,-0.023322084092542834,-0.023322084092542834,0.0,0.0,12,248,-0.012309502574074838,-0.0118170628822045,-0.02248658953939518,-0.016216415382512728,-0.004736422136298435,-0.007105668710030107,-0.007105668710030107,-0.011012581518467996,-0.011012581518467996,-0.011505021210338334,-0.011505021210338334
2020-03-09,-0.04170048172293486,-0.04170048172293486,0.0,0.0,12,248,-0.03635644906204735,-0.036096000239478634,-0.04173905806180094,-0.034160749275040314,-0.016229944997336987,-0.007539732447894548,-0.007539732447894548,-0.00534403266088751,-0.00534403266088751,-0.005604481483456228,-0.005604481483456228
2020-03-10,0.02851195944225763,0.02851195944225763,0.0,0.0,12,248,0.02448844322312998,0.024339468743650228,0.027567249132378496,0.021415101951211213,0.02704314780573136,0.007096857491046417,0.007096857491046417,0.004023516219127651,0.004023516219127651,0.004172490698607402,0.004172490698607402
2020-03-11,-0.01319794293833255,-0.013434306574696186,0.0002363636363636364,0.18181818181818185,11,249,-0.013498521332397075,-0.013536488637643162,-0.012639079604553703,-0.01330055625749571,-0.015279123979194176,0.00010261331916316084,-0.00013375031720047614,0.00030057839406452506,6.421475770088808e-05,0.000338545699310612,0.00010218206294697503
2020-03-12,-0.013192838769901783,-0.013192838769901783,0.0,0.0,11,249,-0.018954236582216906,-0.019170538472376035,-0.014057948341342058,-0.019242687887578214,-0.00633855081465351,0.006049849117676431,0.006049849117676431,0.005761397812315123,0.005761397812315123,0.005977699702474252,0.005977699702474252
2020-03-13,-0.010067297900353454,-0.010327297900353454,0.0002599999999999999,0.1999999999999999,10,250,-0.009684430439343961,-0.009509668604788203,-0.014053476303237944,-0.014072273101766286,0.03296166582679527,0.004004975201412832,0.003744975201412832,-0.000382867461009493,-0.0006428674610094928,-0.0005576292955652516,-0.0008176292955652514
2020-03-16,-0.049482284922587945,-0.049482284922587945,0.0,0.0,10,250,-0.044168766306505285,-0.04393014858544697,-0.050134209332962906,-0.04299346640403301,-0.044109277979685335,-0.0064888185185549355,-0.0064888185185549355,-0.00531351861608266,-0.00531351861608266,-0.005552136337140974,-0.005552136337140974
2020-03-17,-0.011765864364531585,-0.011765864364531585,0.0,0.0,10,250,-0.0012905960416625122,-0.000873005483385032,-0.011730359998599515,-0.004870810167325379,-0.008048888821980626,-0.006895054197206206,-0.006895054197206206,-0.010475268322869073,-0.010475268322869073,-0.010892858881146553,-0.010892858881146553
2020-03-18,-0.020556855114765626,-0.020845744003654514,0.0002888888888888889,0.22222222222222227,9,251,-0.018599164795494824,-0.01851006170967508,-0.02108415085557849,-0.019792989275469575,-0.025050049128809926,-0.0007638658392960518,-0.001052754728184939,-0.0019576903192708023,-0.0022465792081596894,-0.002046793405090546,-0.002335682293979433
2020-03-19,-0.013702478101946185,-0.013702478101946185,0.0,0.0,9,251,-0.004695082155219516,-0.004417882623951865,-0.012425869082795095,-0.012970454642019846,-0.009574619272810891,-0.0007320234599263384,-0.0007320234599263384,-0.009007395946726669,-0.009007395946726669,-0.00928459547799432,-0.00928459547799432
2020-03-20,0.012402795085764057,0.012077795085764056,0.00032499999999999993,0.24999999999999994,8,252,0.011198956670526873,0.011202912344876227,0.01107435292852224,0.017868388238297284,0.006532915741909839,-0.005465593152533227,-0.0057905931525332275,0.0012038384152371837,0.000878838415237183,0.0011998827408878296,0.000874882740887829
2020-03-23,-0.05032305363293417,-0.05032305363293417,0.0,0.0,8,252,-0.04286301399811405,-0.04261520414735909,-0.05066902429689568,-0.03364647318769587,-0.0034939331445253963,-0.0166765804452383,-0.0166765804452383,-0.007460039634820122,-0.007460039634820122,-0.007707849485575083,-0.007707849485575083
2020-03-24,0.039644434214010156,0.039644434214010156,0.0,0.0,8,252,0.022837054381963758,0.022310386607221348,0.03942708928634969,0.026855690518368114,0.007352691900317954,0.012788743695642042,0.012788743695642042,0.016807379832046398,0.016807379832046398,0.01733404760678881,0.01733404760678881
2020-03-25,0.03934874989372044,0.03934874989372044,0.0,0.0,8,252,0.027842593334717294,0.027518474414994606,0.038052339305982175,0.026869081600896072,0.0029753128088982894,0.012479668292824368,0.012479668292824368,0.011506156559003146,0.011506156559003146,0.011830275478725834,0.011830275478725834
2020-03-26,-0.00853799632814566,-0.00853799632814566,0.0,0.0,8,252,-0.010025640353890858,-0.010024820616216346,-0.010051462090638008,-0.006573749097418702,0.0014729154998649463,-0.001964247230726959,-0.001964247230726959,0.0014876440257451974,0.0014876440257451974,0.0014868242880706848,0.0014868242880706848
2020-03-27,0.00804528995417667,0.00804528995417667,0.0,0.0,8,252,0.0008931057552372915,0.0007294407281560043,0.006048554108297841,0.0032485523711001107,-0.009697571908797387,0.00479673758307656,0.00479673758307656,0.0071521841989393795,0.0071521841989393795,0.007315849226020667,0.007315849226020667
2020-03-30,-0.013771062736013917,-0.013771062736013917,0.0,0.0,8,252,-0.014832474580341934,-0.01481848411588261,-0.015273174210810814,-0.00968978807757992,0.004551899152811512,-0.004081274658433998,-0.004081274658433998,0.0010614118443280172,0.0010614118443280172,0.0010474213798686936,0.0010474213798686936
2020-03-31,-0.0027446384986869795,-0.002930352784401265,0.00018571428571428577,0.14285714285714296,7,253,0.0029262041193831535,0.003012084072247828,-0.00017774274844006843,0.003278153723616617,-0.0059289286888922765,-0.0060227922223035964,-0.006208506508017882,-0.005670842618070133,-0.005856556903784419,-0.005756722570934807,-0.0059424368566490925
2020-04-01,-0.00099807974867272,-0.00099807974867272,0.0,0.0,7,253,-0.0018203442543924333,-0.0018752831422365842,0.0001653041205461614,-0.0030056521495799293,-0.0019609501309590938,0.0020075724009072093,0.0020075724009072093,0.0008222645057197134,0.0008222645057197134,0.0008772033935638642,0.0008772033935638642
2020-04-02,0.013539378946985621,0.013539378946985621,0.0,0.0,7,253,0.022808605589568653,0.02300954979592697,0.01554590784547524,0.01617784318897586,0.021389825432521326,-0.0026384642419902387,-0.0026384642419902387,-0.009269226642583032,-0.009269226642583032,-0.00947017084894135,-0.00947017084894135
2020-04-03,-0.007717595359521325,-0.007717595359521325,0.0,0.0,7,253,-0.008337894142954747,-0.00836717686584358,-0.00727953287282977,-0.005706821628399528,-0.002220406039906364,-0.002010773731121797,-0.002010773731121797,0.0006202987834334223,0.0006202987834334223,0.0006495815063222547,0.0006495815063222547
2020-04-07,0.02703829249909162,0.026238292499091622,0.0007999999999999999,0.6153846153846153,5,255,0.0260266526327593,0.026010636257242908,0.02684348778409542,0.022838167096181694,0.0047921277229106,0.004200125402909927,0.003400125402909928,0.00101163986633232,0.00021163986633232143,0.001027656241848713,0.00022765624184871436
2020-04-08,0.000978380040833159,0.000978380040833159,0.0,0.0,5,255,-0.000973845327035825,-0.0010086493895883986,0.0008011618631454276,-0.0046542391783258585,0.0010399804619039,0.0056326192191590175,0.0056326192191590175,0.0019522253678689841,0.0019522253678689841,0.0019870294304215573,0.0019870294304215573
2020-04-09,-0.0063186946572800756,-0.0063186946572800756,0.0,0.0,5,255,0.0032129363052422685,0.003415353278022624,-0.00711032930655584,0.003297583064189036,-0.0014946473832390117,-0.009616277721469111,-0.009616277721469111,-0.009531630962522344,-0.009531630962522344,-0.009734047935302699,-0.009734047935302699
2020-04-10,-0.0033377486681723427,-0.0033377486681723427,0.0,0.0,5,255,-0.013021332674631242,-0.013171327427537436,-0.0053716002764151675,-0.006230814853523614,-0.006763046765387859,0.0028930661853512714,0.0028930661853512714,0.009683584006458898,0.009683584006458898,0.009833578759365094,0.009833578759365094
2020-04-13,-0.0031528771531516256,-0.0031528771531516256,0.0,0.0,5,255,-0.00657764874883088,-0.00658409678745157,-0.006248798779175613,-0.004224156873240847,0.000412425344362477,0.0010712797200892218,0.0010712797200892218,0.0034247715956792547,0.0034247715956792547,0.0034312196342999447,0.0034312196342999447
2020-04-14,0.016903055087254152,0.016036388420587487,0.0008666666666666666,0.6666666666666666,3,257,0.021824776278733703,0.02188572433454682,0.016603559497410474,0.019301238289969103,0.012669904553516131,-0.0023981832027149506,-0.0032648498693816155,-0.004921721191479551,-0.005788387858146216,-0.004982669247292668,-0.0058493359139593325
2020-04-15,-0.008865021822048846,-0.008865021822048846,0.0,0.0,3,257,-0.004219336907602866,-0.00416512589328981,-0.008863413800421363,-0.0074069599462226465,-0.006147400790808333,-0.0014580618758261998,-0.0014580618758261998,-0.0046456849144459805,-0.0046456849144459805,-0.004699895928759037,-0.004699895928759037
2020-04-16,0.007633435327996022,0.007633435327996022,0.0,0.0,3,257,0.003990734800977724,0.003949508172894985,0.007522482606732532,0.0013215225737086556,0.006506964135144733,0.006311912754287366,0.006311912754287366,0.0036427005270182975,0.0036427005270182975,0.003683927155101037,0.003683927155101037
2020-04-17,0.008960896662035478,0.008960896662035478,0.0,0.0,3,257,0.007644155614310406,0.0076286896517959776,0.008969073069713396,0.009758754817968507,0.001973917431330463,-0.0007978581559330289,-0.0007978581559330289,0.001316741047725072,0.001316741047725072,0.0013322070102395004,0.0013322070102395004
2020-04-20,0.008978588805130656,0.008978588805130656,0.0,0.0,3,257,0.007470649911794048,0.007453081569814354,0.0089756712080545,0.0036379859174420215,0.0020791531873509683,0.005340602887688634,0.005340602887688634,0.0015079388933366081,0.0015079388933366081,0.0015255072353163018,0.0015255072353163018
2020-04-21,-0.014454635010645141,-0.014454635010645141,0.0,0.0,3,258,-0.01167846589311197,-0.011646800662454774,-0.01440167572963095,-0.011783632823436863,-0.00786403862987528,-0.002671002187208279,-0.002671002187208279,-0.002776169117533171,-0.002776169117533171,-0.0028078343481903675,-0.0028078343481903675
2020-04-22,0.0038233553317572975,0.0038233553317572975,0.0,0.0,3,258,0.006461752178153285,0.006493583868330708,0.0037242268228950457,0.008228889167713582,0.013262596949373373,-0.004405533835956285,-0.004405533835956285,-0.0026383968463959875,-0.0026383968463959875,-0.002670228536573411,-0.002670228536573411
2020-04-23,-0.0018255666801862969,-0.0018255666801862969,0.0,0.0,3,258,-0.0042169830170407365,-0.004244686694421043,-0.0018344667623342674,-0.0025084496640789267,-0.005753167023597516,0.0006828829838926298,0.0006828829838926298,0.0023914163368544397,0.0023914163368544397,0.0024191200142347465,0.0024191200142347465
2020-04-24,-0.0028467403245290655,-0.0028467403245290655,0.0,0.0,3,258,-0.009252715796791097,-0.009327169074051343,-0.002849733952410135,-0.00855940429570845,-0.007667828203014149,0.005712663971179385,0.005712663971179385,0.006405975472262031,0.006405975472262031,0.0064804287495222775,0.0064804287495222775
2020-04-27,0.02852555239200564,0.02852555239200564,0.0,0.0,3,258,0.002314681661110306,0.00200749815548059,0.028732463145265896,0.006794071518197331,0.00387390592337411,0.021731480873808308,0.021731480873808308,0.026210870730895335,0.026210870730895335,0.02651805423652505,0.02651805423652505
2020-04-28,0.02650816707791711,0.025858167077917108,0.0006499999999999999,0.49999999999999994,4,257,0.001941092635137376,0.0015114329785451634,0.029546725571187038,0.006900103040492489,0.0035977178602828452,0.01960806403742462,0.01895806403742462,0.024567074442779734,0.023917074442779733,0.024996734099371948,0.024346734099371943
2020-04-29,0.02066279029885782,0.01936279029885782,0.0013,1.0,3,258,0.005645401429445227,0.00549399323755459,0.01866650593204011,0.004646614515711578,0.0076920902037218575,0.016016175783146243,0.014716175783146244,0.015017388869412594,0.013717388869412594,0.015168797061303231,0.013868797061303232
2020-04-30,0.016555713051815923,0.01590571305181592,0.0006499999999999999,0.49999999999999994,4,258,0.024807293646189315,0.024825633547413153,0.023624370017251928,0.01177781823372559,0.008289795401485334,0.004777894818090333,0.004127894818090332,-0.008251580594373392,-0.008901580594373393,-0.00826992049559723,-0.008919920495597231
2020-05-06,0.00629417246416708,0.005427505797500414,0.0008666666666666666,0.6666666666666667,6,256,0.013424842099173101,0.01351305025367186,0.009661294173892684,0.006051433311015542,0.017840854556743224,0.00024273915315153882,-0.0006239275135151278,-0.007130669635006021,-0.007997336301672688,-0.0072188777895047795,-0.008085544456171446
2020-05-07,-0.003281084997510064,-0.003281084997510064,0.0,0.0,6,256,-0.004703794446201385,-0.004737143272597268,-0.003280911186643735,-0.00288581486067252,-0.003224610534794392,-0.0003952701368375444,-0.0003952701368375444,0.0014227094486913205,0.0014227094486913205,0.0014560582750872035,0.0014560582750872035
2020-05-08,0.008536837397795833,0.008536837397795833,0.0,0.0,6,256,0.010074678936539745,0.010110613154176515,0.008541485650704284,0.009867042034708451,0.005230665646934973,-0.001330204636912618,-0.001330204636912618,-0.0015378415387439122,-0.0015378415387439122,-0.0015737757563806815,-0.0015737757563806815
2020-05-11,-0.007900533059757351,-0.007900533059757351,0.0,0.0,6,256,-0.0006451609895364507,-0.00047311374973247125,-0.007985843221172906,-0.0008682463313792743,-0.0036681958573352436,-0.007032286728378077,-0.007032286728378077,-0.007255372070220901,-0.007255372070220901,-0.00742741931002488,-0.00742741931002488
2020-05-12,-0.0012440356139761797,-0.0012440356139761797,0.0,0.0,6,256,0.00035986029577953426,0.0003974792961159712,-0.0012452170519084427,1.451954094111585e-05,-0.0002789205791259297,-0.0012585551549172955,-0.0012585551549172955,-0.001603895909755714,-0.001603895909755714,-0.001641514910092151,-0.001641514910092151
2020-05-13,0.005843218530258228,0.005843218530258228,0.0,0.0,6,257,0.003634773218057443,0.00358421181146454,0.005800486800453475,0.002023893615681338,0.005475565206965349,0.0038193249145768897,0.0038193249145768897,0.0022084453122007846,0.0022084453122007846,0.002259006718793688,0.002259006718793688
2020-05-14,-0.016637057958583706,-0.016637057958583706,0.0,0.0,6,257,-0.008722408687960186,-0.008538940950952345,-0.016580943423129362,-0.01084487331943984,-0.006826807741898366,-0.005792184639143865,-0.005792184639143865,-0.00791464927062352,-0.00791464927062352,-0.008098117007631361,-0.008098117007631361
2020-05-15,-0.005376480335671184,-0.0062431470023378505,0.0008666666666666666,0.6666666666666667,4,259,0.00309479816563394,0.0032496540337205062,-0.006932119292971217,-0.0031595190248938643,-0.007182999777982202,-0.0022169613107773196,-0.0030836279774439862,-0.008471278501305125,-0.00933794516797179,-0.00862613436939169,-0.009492801036058356
2020-05-18,0.004677079610169554,0.004677079610169554,0.0,0.0,4,259,-0.001417981915845289,-0.00151276602917916,0.004719289422522865,0.0025801878386355614,0.0021078457844183607,0.002096891771533993,0.002096891771533993,0.006095061526014843,0.006095061526014843,0.006189845639348714,0.006189845639348714
2020-05-19,0.028885453901996563,0.028365453901996563,0.0005199999999999998,0.39999999999999997,5,258,0.014702033421040974,0.0144723914049035,0.02655156145373483,0.00849822849696058,-0.0018986696370334455,0.020387225405035982,0.019867225405035983,0.014183420480955588,0.013663420480955589,0.014413062497093062,0.013893062497093062
2020-05-20,-0.008884006334340727,-0.009404006334340726,0.00052,0.39999999999999997,4,259,-0.0062052769313046255,-0.006156747476198305,-0.009347559149438828,-0.0053150085706170636,-0.005180480037171531,-0.0035689977637236633,-0.004088997763723663,-0.0026787294030361014,-0.003198729403036101,-0.0027272588581424215,-0.003247258858142421
2020-05-21,-0.01710924766385699,-0.01710924766385699,0.0,0.0,4,259,-0.010884787930383017,-0.010785914245764791,-0.017286859009412986,-0.0054449532961546865,-0.009315855237210902,-0.011664294367702305,-0.011664294367702305,-0.006224459733473974,-0.006224459733473974,-0.0063233334180922,-0.0063233334180922
2020-05-22,-0.018326798330199668,-0.01897679833019967,0.00065,0.49999999999999994,3,260,-0.017556687798267332,-0.017561888623859597,-0.017105949580271746,-0.022926827361341773,-0.021371842252797202,0.004600029031142105,0.0039500290311421035,-0.0007701105319323359,-0.0014201105319323372,-0.0007649097063400709,-0.0014149097063400722
2020-05-25,0.016763345960939313,0.015896679294272645,0.0008666666666666666,0.6666666666666667,2,261,-0.0026544183432613945,-0.0028050713269576768,0.01700579602910346,0.001375630742581846,0.0002622298665373446,0.015387715218357467,0.014521048551690799,0.019417764304200707,0.01855109763753404,0.01956841728789699,0.01870175062123032
2020-05-26,0.007429331156826535,0.007429331156826535,0.0,0.0,2,261,0.017193075817559234,0.017267903671684404,0.007428040854224771,0.011345499708891316,0.0059140765395666595,-0.00391616855206478,-0.00391616855206478,-0.009763744660732699,-0.009763744660732699,-0.009838572514857868,-0.009838572514857868
2020-05-27,-0.006053856949234604,-0.006053856949234604,0.0,0.0,2,261,-0.006308072723442541,-0.006309917288465672,-0.006067356987924044,-0.007012190060029733,-0.007250151431510643,0.0009583331107951287,0.0009583331107951287,0.0002542157742079368,0.0002542157742079368,0.0002560603392310684,0.0002560603392310684
2020-05-28,0.01519876802667497,0.01519876802667497,0.0,0.0,2,261,0.0017466615796945708,0.001643514363662426,0.01520737327188948,0.0028653165483218945,0.002115947213779279,0.012333451478353075,0.012333451478353075,0.013452106446980399,0.013452106446980399,0.013555253663012544,0.013555253663012544
2020-05-29,0.003989155631018149,0.003989155631018149,0.0,0.0,2,261,0.0061989956208554275,0.006216324160803942,0.003937621157574067,0.002694267672490591,0.007463128490586612,0.0012948879585275574,0.0012948879585275574,-0.002209839989837279,-0.002209839989837279,-0.002227168529785793,-0.002227168529785793
2020-06-01,0.02394091030652723,0.02394091030652723,0.0,0.0,2,261,0.029534732681209815,0.02957674956159717,0.024051529790660275,0.026976047105173873,0.01784182042702498,-0.0030351367986466427,-0.0030351367986466427,-0.005593822374682585,-0.005593822374682585,-0.005635839255069941,-0.005635839255069941
2020-06-02,0.0008309451816170266,0.0008309451816170266,0.0,0.0,2,261,0.0035287226214360304,0.0035496906643057214,0.0007923930269413404,0.0030789354183256012,0.0034296635468220593,-0.0022479902367085747,-0.0022479902367085747,-0.002697777439819004,-0.002697777439819004,-0.002718745482688695,-0.002718745482688695
2020-06-03,0.01059007171547044,0.01059007171547044,0.0,0.0,2,261,8.680350603604946e-05,6.041800108422098e-06,0.01062620612959142,2.008250041796167e-05,-0.004379493122363076,0.010569989215052478,0.010569989215052478,0.01050326820943439,0.01050326820943439,0.010584029915362017,0.010584029915362017
2020-06-04,-0.0039386655369187396,-0.0039386655369187396,0.0,0.0,2,262,-0.0009345882663908573,-0.0009113465961678449,-0.003979247065605485,-0.0003671509405813733,-0.003996459774682437,-0.0035715145963373662,-0.0035715145963373662,-0.003004077270527882,-0.003004077270527882,-0.003027318940750895,-0.003027318940750895
2020-06-05,0.001382241780048532,0.001382241780048532,0.0,0.0,2,262,0.006391360564134715,0.006429814059323637,0.0013539526943859848,0.004787773426202513,0.003266366263940279,-0.003405531646153981,-0.003405531646153981,-0.005009118784086183,-0.005009118784086183,-0.005047572279275105,-0.005047572279275105
2020-06-08,0.03532106566680626,0.03532106566680626,0.0,0.0,2,262,0.005550851123794597,0.0053223274345249256,0.03548745441812173,0.005174381841438702,-0.00041035330000005477,0.03014668382536756,0.03014668382536756,0.029770214543011667,0.029770214543011667,0.029998738232281337,0.029998738232281337
2020-06-09,-0.005446872105750603,-0.0063135387724172695,0.0008666666666666666,0.6666666666666667,3,261,0.006705427879927732,0.006841508626989205,-0.00513359711442037,0.0062343811960696716,0.004833694275491407,-0.011681253301820274,-0.012547919968486941,-0.012152299985678336,-0.013018966652345,-0.012288380732739808,-0.013155047399406474
2020-06-10,0.013069343597078821,0.013069343597078821,0.0,0.0,3,261,-0.002152305779492833,-0.002327330315497818,0.013074828852940867,-0.001809771923321657,-0.0016130069862285712,0.014879115520400478,0.014879115520400478,0.015221649376571654,0.015221649376571654,0.015396673912576639,0.015396673912576639
2020-06-11,0.004332462154484832,0.004332462154484832,0.0,0.0,3,261,-0.004842732652962073,-0.0049484973311779475,0.004358794351819073,-0.01084745022600786,-0.008893183478417166,0.015179912380492691,0.015179912380492691,0.009175194807446906,0.009175194807446906,0.00928095948566278,0.00928095948566278
2020-06-12,-0.010632566814268017,-0.010632566814268017,0.0,0.0,3,261,-0.0007578950958335717,-0.000640399811197161,-0.0109799848592013,0.0018014283996088398,0.018175519141761187,-0.012433995213876857,-0.012433995213876857,-0.009874671718434445,-0.009874671718434445,-0.009992167003070856,-0.009992167003070856
2020-06-15,0.01909530494289139,0.01909530494289139,0.0,0.0,3,261,-0.010343244871673964,-0.010682822059864714,0.019199970500921298,-0.012014390209106107,-0.007024637310595994,0.031109695151997498,0.031109695151997498,0.029438549814565354,0.029438549814565354,0.029778127002756102,0.029778127002756102
2020-06-16,0.012778866131449516,0.012778866131449516,0.0,0.0,3,261,0.01634123087935097,0.016382521083038212,0.012748983158561433,0.015065000318711386,0.004753153898662044,-0.0022861341872618696,-0.0022861341872618696,-0.0035623647479014527,-0.0035623647479014527,-0.0036036549515886963,-0.0036036549515886963
2020-06-17,-0.0037410637874959827,-0.0037410637874959827,0.0,0.0,3,261,-7.704593081100857e-05,-3.5184819734645574e-05,-0.003718962594454589,0.0007532313172651239,-0.0002526495856999267,-0.004494295104761107,-0.004494295104761107,-0.003664017856684974,-0.003664017856684974,-0.003705878967761337,-0.003705878967761337
2020-06-18,-0.00821924433626305,-0.00821924433626305,0.0,0.0,3,261,0.007478547798514296,0.007659035125491734,-0.008223849648522815,0.00666819477856162,0.00862916999176333,-0.01488743911482467,-0.01488743911482467,-0.015697792134777344,-0.015697792134777344,-0.015878279461754782,-0.015878279461754782
2020-06-19,0.021706985119777922,0.02096412797692078,0.0007428571428571428,0.5714285714285714,4,260,0.01241548304145747,0.012265701094198158,0.022151309613312964,0.013432279752255027,0.012765155286137864,0.008274705367522894,0.007531848224665752,0.009291502078320451,0.008548644935463309,0.009441284025579763,0.008698426882722621
2020-06-22,0.008835798001151434,0.008835798001151434,0.0,0.0,4,260,0.005451123939490056,0.005341662017347669,0.012566148878745242,0.0008140123128999033,0.0011076978975828045,0.00802178568825153,0.00802178568825153,0.003384674061661378,0.003384674061661378,0.003494135983803765,0.003494135983803765
2020-06-23,-0.004083887607747043,-0.004455316179175614,0.0003714285714285714,0.2857142857142857,3,261,0.004400794192037143,0.004485229590214899,-0.00294508544942762,0.004814304978888684,0.005797189791317825,-0.008898192586635727,-0.009269621158064298,-0.008484681799784186,-0.008856110371212757,-0.008569117197961943,-0.008940545769390514
2020-06-24,0.020169869875042323,0.020169869875042323,0.0,0.0,3,261,0.005136543889041483,0.004960914804366129,0.02041627425579721,0.004171751021836423,0.002637823504433756,0.0159981188532059,0.0159981188532059,0.01503332598600084,0.01503332598600084,0.015208955070676194,0.015208955070676194
2020-06-29,0.02336208299714989,0.02336208299714989,0.0,0.0,3,261,-0.007406345863237941,-0.007760252385046384,0.023383521534096507,-0.007072523377988582,-0.004413441801454754,0.030434606375138472,0.030434606375138472,0.03076842886038783,0.03076842886038783,0.031122335382196276,0.031122335382196276
2020-06-30,0.023130340538761358,0.023130340538761358,0.0,0.0,3,261,0.015279470838980807,0.015188809420847976,0.023167014216537146,0.013199767263746054,0.008222972633335823,0.009930573275015304,0.009930573275015304,0.007850869699780551,0.007850869699780551,0.007941531117913382,0.007941531117913382
2020-07-01,0.020643753087103534,0.020643753087103534,0.0,0.0,3,261,0.013731636452847572,0.013650823884031717,0.020762329939826962,0.020129810449596164,0.01800801290788745,0.0005139426375073697,0.0005139426375073697,0.006912116634255961,0.006912116634255961,0.0069929292030718165,0.0069929292030718165
2020-07-02,0.03129367434317402,0.03042700767650735,0.0008666666666666666,0.6666666666666666,3,261,0.0208252293513797,0.020709593931031594,0.03088551092166525,0.02073104714494045,0.022747633631865494,0.010562627198233566,0.009695960531566898,0.010468444991794317,0.009601778325127649,0.010584080412142424,0.009717413745475755
2020-07-03,0.008761588230594622,0.008761588230594622,0.0,0.0,3,261,0.02042143767747466,0.020555390616932255,0.008767531944663768,0.019315960247190622,0.015253582674256139,-0.010554372016596,-0.010554372016596,-0.011659849446880038,-0.011659849446880038,-0.011793802386337633,-0.011793802386337633
2020-07-06,0.02519666989751701,0.02519666989751701,0.0,0.0,3,261,0.05661351823366401,0.05697194375053694,0.025430498265718488,0.056679259448064734,0.045744643617803504,-0.031482589550547724,-0.031482589550547724,-0.031416848336147,-0.031416848336147,-0.03177527385301993,-0.03177527385301993
2020-07-07,0.005200879385659867,0.005200879385659867,0.0,0.0,3,261,0.009567079976749288,0.00961972181185707,0.004987240322372299,0.006002340552008878,-0.008752618147685576,-0.0008014611663490108,-0.0008014611663490108,-0.004366200591089421,-0.004366200591089421,-0.0044188424261972035,-0.0044188424261972035
2020-07-08,0.00310022191528092,0.00310022191528092,0.0,0.0,3,261,0.025367966856777675,0.025623965584575126,0.0030960775383993555,0.016150651033995267,0.017290535769205695,-0.013050429118714346,-0.013050429118714346,-0.022267744941496755,-0.022267744941496755,-0.022523743669294206,-0.022523743669294206
2020-07-09,0.017066513770587356,0.016199847103920688,0.0008666666666666666,0.6666666666666667,2,262,0.019930439861252335,0.01995011406119781,0.0173531196683957,0.013985534407363831,0.01482036903849493,0.0030809793632235252,0.002214312696556857,-0.0028639260906649783,-0.0037305927573316466,-0.0028836002906104524,-0.0037502669572771208
2020-07-10,-0.029966968266543492,-0.029966968266543492,0.0,0.0,2,262,-0.01225282949999562,-0.012118913049610103,-0.029795884500497805,-0.018104119442786226,-0.008956050487237688,-0.011862848823757266,-0.011862848823757266,-0.01771413876654787,-0.01771413876654787,-0.01784805521693339,-0.01784805521693339
