ts_code,signal_date,entry_date,entry_price,hs300_entry_price,hold_n,complete,exit_date,exit_price,hs300_exit_price,stock_ret,hs300_ret,excess_ret,mfe,mae,hs300_mfe,hs300_mae,excess_mfe,excess_mae,uni_ew_ret,unselected_ew_ret,n_universe,n_unselected,bars,excess_vs_uni,excess_vs_unselected
601166.SH,2014-09-24,2014-09-25,5.92247282,2453.423,15,1,2014-10-22,5.82510141,2418.641,-0.01644100580270791,-0.014176927500883285,-0.0022640783018246236,0.004835589941972751,-0.025145067698259305,0.014139428871417614,-0.017535500400868487,-0.009303838929444863,-0.007609567297390818,-0.008124236193133946,-0.006859053530445204,201.0,190.0,15.0,-0.008316769609573962,-0.009581952272262705
601166.SH,2014-09-24,2014-09-25,5.92247282,2453.423,20,1,2014-10-29,5.88810644,2451.384,-0.005802707930367634,-0.0008310837552267802,-0.004971624175140854,0.004835589941972751,-0.03384912959381048,0.014139428871417614,-0.03739387785962711,-0.009303838929444863,0.003544748265816633,0.014109346075976845,0.016833501660115012,201.0,190.0,20.0,-0.01991205400634448,-0.022636209590482646
601166.SH,2014-09-24,2014-09-25,5.92247282,2453.423,30,1,2014-11-12,6.31195846,2594.318,0.06576402321083163,0.057427928245557425,0.00833609496527421,0.0976789168278529,-0.03384912959381048,0.06071109629281235,-0.03739387785962711,0.03696782053504055,0.003544748265816633,0.06324816099836479,0.06625105965071325,201.0,190.0,30.0,0.0025158622124668434,-0.0004870364398816135
601166.SH,2014-09-24,2014-09-25,5.92247282,2453.423,40,1,2014-11-26,6.32341392,2723.018,0.06769825918762096,0.10988525011789663,-0.04218699093027567,0.0976789168278529,-0.03384912959381048,0.1100246471969979,-0.03739387785962711,-0.012345730369144992,0.003544748265816633,0.12111897752123907,0.12525825159482398,201.0,190.0,40.0,-0.05342071833361811,-0.057559992407203026
601166.SH,2014-09-24,2014-09-25,5.92247282,2453.423,60,1,2014-12-24,7.89281194,3230.385,0.3326885880077368,0.31668489290269175,0.016003695105045068,0.5067698259187619,-0.03384912959381048,0.4083209458784727,-0.03739387785962711,0.09844888004028918,0.003544748265816633,0.26950810113299684,0.2704840882742478,201.0,190.0,60.0,0.06318048687473998,0.062204499733489016
601166.SH,2015-03-09,2015-03-10,8.31093623,3523.64,5,1,2015-03-16,9.77150738,3705.671,0.1757408683666437,0.05165993120750123,0.12408093715914248,0.18607856650585797,-0.020675396278428515,0.0516792294331998,-0.003307659125222684,0.13439933707265816,-0.01736773715320583,0.056509482529772066,0.0557605397084456,210.0,202.0,5.0,0.11923138583687165,0.1199803286581981
601166.SH,2015-03-09,2015-03-10,8.31093623,3523.64,10,1,2015-03-23,10.09798799,3972.061,0.2150241212956583,0.12726073038108332,0.08776339091457497,0.23225361819434887,-0.020675396278428515,0.12732742277871756,-0.003307659125222684,0.10492619541563131,-0.01736773715320583,0.1293775199982853,0.1294745441252235,210.0,202.0,10.0,0.08564660129737298,0.08554957717043479
601166.SH,2015-03-09,2015-03-10,8.31093623,3523.64,15,1,2015-03-30,10.5963005,4088.178,0.2749827705031014,0.16021443734320195,0.11476833315989943,0.2887663680220538,-0.020675396278428515,0.16403804020842094,-0.003307659125222684,0.12472832781363286,-0.01736773715320583,0.161760714904766,0.1624435843507891,210.0,202.0,15.0,0.11322205559833537,0.11253918615231229
601166.SH,2015-03-09,2015-03-10,8.31093623,3523.64,20,1,2015-04-07,11.33517767,4260.044,0.3638869745003448,0.20898956760622545,0.15489740689411935,0.3886974500344591,-0.020675396278428515,0.2091107491117139,-0.003307659125222684,0.1795867009227452,-0.01736773715320583,0.2395424968470631,0.24199794133083233,210.0,202.0,20.0,0.12434447765328169,0.12188903316951247
601166.SH,2015-03-09,2015-03-10,8.31093623,3523.64,30,1,2015-04-21,11.31226675,4619.164,0.36113025499655405,0.3109069030888514,0.05022335190770266,0.47622329427980725,-0.020675396278428515,0.3256655049891588,-0.003307659125222684,0.15055778929064845,-0.01736773715320583,0.3372617049051985,0.33921158215060915,210.0,202.0,30.0,0.023868550091355523,0.021918672845944898
601166.SH,2015-03-09,2015-03-10,8.31093623,3523.64,40,1,2015-05-06,10.35000811,4553.327,0.24534803583735365,0.292222531246098,-0.04687449540874433,0.47622329427980725,-0.020675396278428515,0.37331793259243296,-0.003307659125222684,0.1029053616873743,-0.01736773715320583,0.342511399406521,0.347380179595682,210.0,202.0,40.0,-0.09716336356916733,-0.10203214375832836
601166.SH,2015-03-09,2015-03-10,8.31093623,3523.64,60,1,2015-06-03,10.94124992,5143.59,0.31648825321332086,0.4597376576494763,-0.14324940443615541,0.47622329427980725,-0.020675396278428515,0.4833649294479574,-0.003307659125222684,-0.00714163516815014,-0.01736773715320583,0.6773306180088419,0.6920405785693992,210.0,202.0,60.0,-0.360842364795521,-0.3755523253560783
601166.SH,2016-08-23,2016-08-24,9.85724888,3341.93,5,1,2016-08-30,9.83886992,3311.987,-0.0018645121193286984,-0.008959792694640423,0.007095280575311724,0.003107520198881275,-0.01802361715351164,0.0018549161711944873,-0.018589258302836975,0.0012526040276867878,0.0005656411493253355,-0.001710913651791176,-0.001710224869425537,224.0,223.0,5.0,-0.00015359846753752238,-0.00015428724990316145
601166.SH,2016-08-23,2016-08-24,9.85724888,3341.93,10,1,2016-09-06,9.75922776,3342.626,-0.009944064636420169,0.0002082628900068606,-0.01015232752642703,0.003107520198881275,-0.01802361715351164,0.0018549161711944873,-0.018589258302836975,0.0012526040276867878,0.0005656411493253355,0.007859838699151649,0.0079396768307013,224.0,223.0,10.0,-0.017803903335571816,-0.017883741467121468
601166.SH,2016-08-23,2016-08-24,9.85724888,3341.93,15,1,2016-09-13,9.6795856,3260.333,-0.01802361715351164,-0.02441613079867011,0.006392513645158471,0.003107520198881275,-0.023617153511497846,0.0046161948335243785,-0.032124251555239014,-0.0015086746346431035,0.008507098043741168,-0.014633163878570004,-0.014617960052224977,224.0,223.0,15.0,-0.0033904532749416353,-0.0034056571012866625
601166.SH,2016-08-23,2016-08-24,9.85724888,3341.93,20,1,2016-09-22,9.802112,3291.121,-0.005593536357986428,-0.015203490198777314,0.009609953840790886,0.003107520198881275,-0.023617153511497846,0.0046161948335243785,-0.03309315275903435,-0.0015086746346431035,0.009475999247536504,-0.00040274257164765834,-0.000379465469466765,224.0,223.0,20.0,-0.00519079378633877,-0.0052140708885196636
601166.SH,2016-08-23,2016-08-24,9.85724888,3341.93,30,1,2016-10-13,9.80823832,3302.646,-0.0049720323182101955,-0.011754884153767353,0.006782851835557158,0.003107520198881275,-0.023617153511497846,0.0046161948335243785,-0.03814831549434006,-0.0015086746346431035,0.014531161982842211,0.012065790580311946,0.01214219337357886,224.0,223.0,30.0,-0.01703782289852214,-0.017114225691789053
601166.SH,2016-08-23,2016-08-24,9.85724888,3341.93,40,1,2016-10-27,9.9246384,3345.695,0.006836544437538672,0.0011265945127516552,0.005709949924787017,0.023617153511497735,-0.023617153511497846,0.012237240157633611,-0.03814831549434006,0.011379913353864124,0.014531161982842211,0.032288339989950496,0.032402473602293154,224.0,223.0,40.0,-0.025451795552411824,-0.025565929164754482
601166.SH,2016-08-23,2016-08-24,9.85724888,3341.93,60,1,2016-11-24,10.19419648,3488.74,0.03418272218769425,0.04392970529005691,-0.00974698310236266,0.04847731510254816,-0.023617153511497846,0.04974221482795871,-0.03814831549434006,-0.001264899725410551,0.014531161982842211,0.06714263201996352,0.06729043430620689,224.0,223.0,60.0,-0.03295990983226928,-0.03310771211851264
601166.SH,2019-09-04,2019-09-05,12.1934061,3909.208,5,1,2019-09-11,12.26918433,3930.099,0.006214689265536588,0.005344049229409231,0.000870640036127357,0.02655367231638417,-0.006779661016949268,0.019449208126044892,0.0,0.007104464190339277,-0.006779661016949268,0.014843101304353422,0.01493507148165541,251.0,249.0,5.0,-0.008628412038816834,-0.008720382216118821
601166.SH,2019-09-04,2019-09-05,12.1934061,3909.208,10,1,2019-09-19,12.02807178,3924.382,-0.013559322033898424,0.003881604662632432,-0.017440926696530856,0.02655367231638417,-0.019209039548022555,0.019449208126044892,-0.007603330393266328,0.007104464190339277,-0.011605709154756227,0.008940581876433375,0.009126465028466044,251.0,249.0,10.0,-0.022499903910331798,-0.022685787062364467
601166.SH,2019-09-04,2019-09-05,12.1934061,3909.208,15,1,2019-09-26,12.06251643,3841.138,-0.010734463276836137,-0.017412734241820882,0.006678270964984745,0.02655367231638417,-0.027683615819209195,0.019449208126044892,-0.017640657647277957,0.007104464190339277,-0.010042958171931238,-0.02359181835111064,-0.023759983394394394,251.0,249.0,15.0,0.012857355074274504,0.013025520117558257
601166.SH,2019-09-04,2019-09-05,12.1934061,3909.208,20,1,2019-10-10,12.62051976,3874.639,0.03502824858757059,-0.00884296768040993,0.04387121626798052,0.047457627118643986,-0.027683615819209195,0.019449208126044892,-0.026639922971609664,0.028008418992599093,-0.001043692847599531,-0.013034033233601984,-0.013288571674705109,251.0,249.0,20.0,0.04806228182117257,0.0483168202622757
601166.SH,2019-09-04,2019-09-05,12.1934061,3909.208,30,1,2019-10-24,13.10963379,3870.667,0.07514124293785307,-0.009859030269046887,0.08500027320689996,0.10790960451977383,-0.027683615819209195,0.019449208126044892,-0.026639922971609664,0.08846039639372894,-0.001043692847599531,-0.025827421406627894,-0.026505172878844057,251.0,249.0,30.0,0.10096866434448096,0.10164641581669713
601166.SH,2019-09-04,2019-09-05,12.1934061,3909.208,40,1,2019-11-07,13.88119395,3991.874,0.1384180790960452,0.021146482868140914,0.11727159622790428,0.14689265536723162,-0.027683615819209195,0.031062557940124913,-0.026639922971609664,0.1158300974271067,-0.001043692847599531,0.004640320422999892,0.00376285286370773,251.0,249.0,40.0,0.1337777586730453,0.13465522623233747
601166.SH,2019-09-04,2019-09-05,12.1934061,3909.208,60,1,2019-12-05,13.10274486,3879.363,0.07457627118644061,-0.007634538760792564,0.08221080994723318,0.14689265536723162,-0.027683615819209195,0.031062557940124913,-0.026700804868914574,0.1158300974271067,-0.0009828109502946214,2.5434001250481046e-05,-0.00042863748005393985,251.0,249.0,60.0,0.07455083718519014,0.07500490866649455
601166.SH,2020-11-18,2020-11-19,13.81826936,4880.9224,5,1,2020-11-25,14.23613152,4910.7,0.030239833159541263,0.0061008140592440085,0.024139019100297254,0.06100104275286755,-0.020333680917622554,0.030471514974300673,-0.0021966954442874664,0.03052952777856688,-0.018136985473335088,0.011524085435499728,0.011455023635780019,272.0,271.0,5.0,0.018715747724041533,0.018784809523761242
601166.SH,2020-11-18,2020-11-19,13.81826936,4880.9224,10,1,2020-12-02,15.3456276,5067.1447,0.11053180396246098,0.03815309581647908,0.07237870814598191,0.15067778936392062,-0.020333680917622554,0.042960322417746166,-0.0026853735679142066,0.10771746694617446,-0.017648307349708348,0.04166305623006356,0.041408928009648814,272.0,271.0,10.0,0.06886874773239743,0.06912287595281216
601166.SH,2020-11-18,2020-11-19,13.81826936,4880.9224,15,1,2020-12-09,14.7332434,4942.6986,0.06621480709071936,0.012656665059866512,0.05355814203085285,0.15067778936392062,-0.020333680917622554,0.042960322417746166,-0.0026853735679142066,0.10771746694617446,-0.017648307349708348,0.01197984110597294,0.011779712080198967,272.0,271.0,15.0,0.05423496598474642,0.05443509501052039
601166.SH,2020-11-18,2020-11-19,13.81826936,4880.9224,20,1,2020-12-16,14.71162984,4953.867,0.06465067778936384,0.014944839114836128,0.049705838674527714,0.15067778936392062,-0.020333680917622554,0.042960322417746166,-0.006467568507133148,0.10771746694617446,-0.013866112410489406,0.010579914394144572,0.010380391281985092,272.0,271.0,20.0,0.05407076339521927,0.05427028650737875
601166.SH,2020-11-18,2020-11-19,13.81826936,4880.9224,30,1,2020-12-30,15.0574468,5113.7105,0.08967674661105307,0.04769346466151547,0.0419832819495376,0.15067778936392062,-0.020333680917622554,0.04769346466151547,-0.006467568507133148,0.10298432470240515,-0.013866112410489406,0.03896977669207825,0.03878266610197134,272.0,271.0,30.0,0.05070696991897482,0.05089408050908173
601166.SH,2020-11-18,2020-11-19,13.81826936,4880.9224,40,1,2021-01-14,15.3816502,5470.4563,0.11313868613138678,0.12078329702598833,-0.007644610894601556,0.15067778936392062,-0.028154327424400383,0.15648622071926388,-0.006467568507133148,-0.005808431355343258,-0.021686758917267235,0.11376330543031916,0.11376561029858093,272.0,271.0,40.0,-0.0006246192989323857,-0.0006269241671941483
601166.SH,2020-11-18,2020-11-19,13.81826936,4880.9224,60,1,2021-02-18,19.97813396,5768.3814,0.44577685088634,0.18182198512313974,0.26395486576320026,0.46350364963503643,-0.028154327424400383,0.21512118283216286,-0.006467568507133148,0.24838246680287357,-0.021686758917267235,0.16417544732883568,0.16313632775851278,272.0,271.0,60.0,0.2816014035575043,0.2826405231278272
601166.SH,2021-01-27,2021-01-28,16.65685024,5450.3695,5,1,2021-02-03,17.78795988,5485.2008,0.06790657439446357,0.006390630947131104,0.061515943447332466,0.0808823529411764,-0.022923875432525942,0.015139689153184976,-0.02977302731493703,0.06574266378799143,0.006849151882411086,-0.005506306891715644,-0.005506996360247818,272.0,270.0,5.0,0.07341288128617922,0.07341357075471139
601166.SH,2021-01-27,2021-01-28,16.65685024,5450.3695,10,1,2021-02-10,19.19284128,5807.7191,0.15224913494809678,0.06556428880647469,0.08668484614162209,0.19160899653979246,-0.022923875432525942,0.06844534118283185,-0.02977302731493703,0.12316365535696061,0.006849151882411086,0.02950360055178139,0.029409642660384674,272.0,270.0,10.0,0.12274553439631539,0.1228394922877121
601166.SH,2021-01-27,2021-01-28,16.65685024,5450.3695,15,1,2021-02-24,18.52282092,5437.5683,0.11202422145328716,-0.0023486848001772476,0.11437290625346441,0.2141003460207611,-0.022923875432525942,0.08816699491658309,-0.02977302731493703,0.12593335110417803,0.006849151882411086,0.010756869957615994,0.010247354012921673,272.0,270.0,15.0,0.10126735149567118,0.10177686744036549
601166.SH,2021-01-27,2021-01-28,16.65685024,5450.3695,20,1,2021-03-03,18.71013844,5452.2125,0.12326989619377171,0.00033814221219308216,0.12293175398157863,0.2141003460207611,-0.022923875432525942,0.08816699491658309,-0.02977302731493703,0.12593335110417803,0.006849151882411086,0.016488662451341007,0.01590621468436714,272.0,270.0,20.0,0.1067812337424307,0.10736368150940456
601166.SH,2021-01-27,2021-01-28,16.65685024,5450.3695,30,1,2021-03-17,17.27643896,5100.8581,0.037197231833909994,-0.06412618447244711,0.1013234163063571,0.2141003460207611,-0.022923875432525942,0.08816699491658309,-0.09769255093622553,0.12593335110417803,0.07476867550369959,-0.03383503183954244,-0.03453179189163513,272.0,270.0,30.0,0.07103226367345243,0.07172902372554513
601166.SH,2021-01-27,2021-01-28,16.65685024,5450.3695,40,1,2021-03-31,17.35568868,5048.3607,0.04195501730103812,-0.07375808190618993,0.11571309920722805,0.2141003460207611,-0.026816608996539704,0.08816699491658309,-0.10397606987929897,0.12593335110417803,0.07715946088275927,-0.03859675204561827,-0.039041394633647315,272.0,270.0,40.0,0.0805517693466564,0.08099641193468543
601166.SH,2021-01-27,2021-01-28,16.65685024,5450.3695,60,1,2021-04-29,16.00123892,5164.1692,-0.03935986159169558,-0.05251025641472551,0.013150394823029932,0.2141003460207611,-0.11548442906574408,0.08816699491658309,-0.10397606987929897,0.12593335110417803,-0.011508359186445105,-0.007422110259558455,-0.007643026018280763,272.0,270.0,60.0,-0.031937751332137124,-0.031716835573414814
601166.SH,2021-03-03,2021-03-04,18.50841188,5388.4785,5,1,2021-03-10,16.49114628,5003.6121,-0.10899182561307907,-0.07142394648136763,-0.037567879131711446,0.01595951732191514,-0.11794472557415336,0.000722652971520743,-0.08732882575294687,0.015236864350394397,-0.030615899821206494,-0.06655036545812366,-0.06639433067814221,273.0,272.0,5.0,-0.04244146015495541,-0.042597494934936864
601166.SH,2021-03-03,2021-03-04,18.50841188,5388.4785,10,1,2021-03-17,17.27643896,5100.8581,-0.06656286492798758,-0.05337692263224203,-0.013185942295745545,0.01595951732191514,-0.11794472557415336,0.000722652971520743,-0.08732882575294687,0.015236864350394397,-0.030615899821206494,-0.04427022103785881,-0.04418826278826276,273.0,272.0,10.0,-0.022292643890128763,-0.022374602139724815
601166.SH,2021-03-03,2021-03-04,18.50841188,5388.4785,15,1,2021-03-24,16.25339712,4928.6853,-0.12183729077462058,-0.08532894767975785,-0.03650834309486273,0.01595951732191514,-0.12417282989490064,0.000722652971520743,-0.08732882575294687,0.015236864350394397,-0.03684400414195377,-0.07197494944427603,-0.07179163201291448,273.0,272.0,15.0,-0.04986234133034455,-0.050045658761706094
601166.SH,2021-03-03,2021-03-04,18.50841188,5388.4785,20,1,2021-03-31,17.35568868,5048.3607,-0.06228104320747374,-0.06311945013791931,0.0008384069304455677,0.01595951732191514,-0.12417282989490064,0.000722652971520743,-0.09368451595380778,0.015236864350394397,-0.03048831394109286,-0.047534345169208445,-0.047480129367597185,273.0,272.0,20.0,-0.014746698038265296,-0.014800913839876556
601166.SH,2021-03-03,2021-03-04,18.50841188,5388.4785,30,1,2021-04-15,15.0214242,4948.9741,-0.18840015570260804,-0.0815637289821236,-0.10683642672048443,0.01595951732191514,-0.20397041650447656,0.000722652971520743,-0.09368451595380778,0.015236864350394397,-0.11028590055066878,-0.051502984947699657,-0.05099968652580661,273.0,272.0,30.0,-0.13689717075490837,-0.13740046917680143
601166.SH,2021-03-03,2021-03-04,18.50841188,5388.4785,40,1,2021-04-29,16.00123892,5164.1692,-0.13546126897625543,-0.04162757631862124,-0.0938336926576342,0.01595951732191514,-0.20397041650447656,0.000722652971520743,-0.09368451595380778,0.015236864350394397,-0.11028590055066878,-0.016010117187278437,-0.015570958540995432,273.0,272.0,40.0,-0.119451151788977,-0.11989031043526
601166.SH,2021-03-03,2021-03-04,18.50841188,5388.4785,60,1,2021-06-01,16.2822152,5341.6798,-0.12028026469443365,-0.00868495624506993,-0.11159530844936372,0.01595951732191514,-0.20397041650447656,0.000722652971520743,-0.09368451595380778,0.015236864350394397,-0.11028590055066878,0.03652382895095323,0.037100314589355386,273.0,272.0,60.0,-0.1568040936453869,-0.15738057928378904
601166.SH,2024-04-10,2024-04-11,13.29230196,3485.0294,5,1,2024-04-17,13.73368108,3565.403,0.033205619412516096,0.023062531409347553,0.010143088003168543,0.034482758620689724,-0.01213282247765013,0.023216303426306872,-0.0042950283288858415,0.011266455194382852,-0.007837794148764288,0.026652386961728784,0.026630247662908554,297.0,296.0,5.0,0.006553232450787313,0.006575371749607543
601166.SH,2024-04-10,2024-04-11,13.29230196,3485.0294,10,1,2024-04-24,13.50450346,3521.6219,0.015964240102171123,0.01049991142112039,0.005464328681050734,0.05363984674329503,-0.01213282247765013,0.033790475340035986,-0.0042950283288858415,0.019849371403259042,-0.007837794148764288,0.013431299315618088,0.013422742083231087,297.0,296.0,10.0,0.0025329407865530354,0.0025414980189400367
601166.SH,2024-04-10,2024-04-11,13.29230196,3485.0294,15,1,2024-05-06,14.27691692,3657.8767,0.07407407407407418,0.049597085178104905,0.024476988895969276,0.09067688378033201,-0.01213282247765013,0.05257548185963645,-0.0042950283288858415,0.038101401920695555,-0.007837794148764288,0.05405694669541119,0.05398909202633098,296.0,295.0,15.0,0.020017127378662992,0.0200849820477432
601166.SH,2024-04-10,2024-04-11,13.29230196,3485.0294,20,1,2024-05-13,14.56551096,3664.6907,0.09578544061302674,0.05155230541240208,0.04423313520062466,0.09833971902937422,-0.01213282247765013,0.05439822114556625,-0.0042950283288858415,0.04394149788380797,-0.007837794148764288,0.05791998516474827,0.05779162768865241,296.0,295.0,20.0,0.03786545544827847,0.03799381292437433
601166.SH,2024-04-10,2024-04-11,13.29230196,3485.0294,30,1,2024-05-27,15.47373338,3635.7079,0.16411238825031926,0.04323593367677181,0.12087645457354745,0.1685823754789273,-0.01213282247765013,0.0625530734403561,-0.0042950283288858415,0.1060293020385712,-0.007837794148764288,0.052059122073466656,0.0516805637417881,297.0,296.0,30.0,0.1120532661768526,0.11243182450853116
601166.SH,2024-04-10,2024-04-11,13.29230196,3485.0294,40,1,2024-06-11,14.77771246,3542.8771,0.11174968071519809,0.016598913053646136,0.09515076766155195,0.17816091954022983,-0.01213282247765013,0.0625530734403561,-0.0042950283288858415,0.11560784609987373,-0.007837794148764288,0.03937106378280629,0.03912654142830496,297.0,296.0,40.0,0.0723786169323918,0.07262313928689312
601166.SH,2024-04-10,2024-04-11,13.29230196,3485.0294,60,1,2024-07-09,14.83896809,3439.8111,0.11635803449653204,-0.012975012492003613,0.12933304698853565,0.17816091954022983,-0.01213282247765013,0.0625530734403561,-0.02875751923355363,0.11560784609987373,0.0166246967559035,0.022764059387100025,0.022447863525243836,297.0,296.0,60.0,0.09359397510943201,0.0939101709712882
601186.SH,2017-10-24,2017-10-25,8.88569136,3958.166,5,1,2017-10-31,9.04436442,4006.717,0.017857142857143016,0.012266034319935004,0.005591108537208012,0.04421768707483009,-0.0025510204081631294,0.018991876540801922,-0.0010522550090117377,0.02522581053402817,-0.0014987653991513916,0.010534025019387184,0.01106166519863393,232.0,225.0,5.0,0.007323117837755832,0.006795477658509085
601186.SH,2017-10-24,2017-10-25,8.88569136,3958.166,10,1,2017-11-07,9.33904296,4054.246,0.051020408163265474,0.024273868251104114,0.02674653991216136,0.061224489795918435,-0.0025510204081631294,0.026792964216255655,-0.0010522550090117377,0.03443152557966278,-0.0014987653991513916,0.02428940433121837,0.025785223312536028,232.0,225.0,10.0,0.026731003832047105,0.025235184850729446
601186.SH,2017-10-24,2017-10-25,8.88569136,3958.166,15,1,2017-11-14,8.81013276,4099.351,-0.00850340136054406,0.0356692973462962,-0.04417269870684026,0.061224489795918435,-0.012755102040816313,0.04534398001498685,-0.0010522550090117377,0.015880509780931584,-0.011702847031804575,0.045587403218862,0.04765413286915199,232.0,225.0,15.0,-0.05409080457940606,-0.05615753422969605
601186.SH,2017-10-24,2017-10-25,8.88569136,3958.166,20,1,2017-11-21,8.96880582,4217.701,0.009353741496598733,0.06556950870681022,-0.05621576721021149,0.061224489795918435,-0.024659863945578064,0.06621677817453842,-0.0010522550090117377,-0.00499228837861998,-0.023607608936566327,0.056079656419803656,0.05880781303619615,232.0,225.0,20.0,-0.04672591492320492,-0.04945407153959742
601186.SH,2017-10-24,2017-10-25,8.88569136,3958.166,30,1,2017-12-05,9.067032,4040.17,0.020408163265306145,0.02071767581248496,-0.00030951254717881405,0.061224489795918435,-0.024659863945578064,0.07641746202660515,-0.0010522550090117377,-0.015192972230686719,-0.023607608936566327,0.01635711376049654,0.019352169131807668,232.0,225.0,30.0,0.004051049504809605,0.0010559941334984772
601186.SH,2017-10-24,2017-10-25,8.88569136,3958.166,40,1,2017-12-19,8.64390384,4035.329,-0.027210884353741416,0.019494634636344266,-0.04670551899008568,0.061224489795918435,-0.0374149659863946,0.07641746202660515,-0.0010522550090117377,-0.015192972230686719,-0.03636271097738286,0.027107529778932823,0.031077731382826768,232.0,225.0,40.0,-0.05431841413267424,-0.05828861573656818
601186.SH,2017-10-24,2017-10-25,8.88569136,3958.166,60,1,2018-01-17,8.78746518,4248.116,-0.011054421768707412,0.0732536230163161,-0.08430804478502352,0.061224489795918435,-0.05442176870748294,0.08215370451870885,-0.0010522550090117377,-0.020929214722790412,-0.053369513698471205,0.05613990573103642,0.06095287035663407,232.0,225.0,60.0,-0.06719432749974383,-0.07200729212534149
601186.SH,2019-11-14,2019-11-15,7.5665664,3908.489,5,1,2019-11-21,7.27493832,3889.598,-0.038541666666666585,-0.0048333256150906445,-0.03370834105157594,0.0031250000000000444,-0.044791666666666674,0.00986314660217813,-0.01027839658753038,-0.006738146602178086,-0.03451327007913629,5.4387343036499345e-05,0.0002075462875194481,253.0,252.0,5.0,-0.03859605400970308,-0.038749212954186034
601186.SH,2019-11-14,2019-11-15,7.5665664,3908.489,10,1,2019-11-28,7.70055768,3862.302,0.017708333333333437,-0.011817098628139955,0.029525431961473392,0.04270833333333335,-0.044791666666666674,0.00986314660217813,-0.0191854192246671,0.03284518673115522,-0.025606247441999574,-0.003266114204421043,-0.003349346139094672,253.0,252.0,10.0,0.02097444753775448,0.02105767947242811
601186.SH,2019-11-14,2019-11-15,7.5665664,3908.489,15,1,2019-12-05,7.59021192,3879.363,0.0031250000000000444,-0.007451984641635212,0.010576984641635256,0.04270833333333335,-0.044791666666666674,0.00986314660217813,-0.02652175815257507,0.03284518673115522,-0.018269908514091604,0.012071568942134306,0.012107071199841188,253.0,252.0,15.0,-0.008946568942134261,-0.008982071199841143
601186.SH,2019-11-14,2019-11-15,7.5665664,3908.489,20,1,2019-12-12,7.63750296,3891.024,0.009374999999999911,-0.004468478739482196,0.013843478739482107,0.04270833333333335,-0.044791666666666674,0.00986314660217813,-0.02652175815257507,0.03284518673115522,-0.018269908514091604,0.018907002220897494,0.01894482762653598,253.0,252.0,20.0,-0.009532002220897583,-0.009569827626536069
601186.SH,2019-11-14,2019-11-15,7.5665664,3908.489,30,1,2019-12-26,7.89760368,4025.987,0.043749999999999956,0.030062256795400977,0.013687743204598979,0.08020833333333321,-0.044791666666666674,0.04059011039816163,-0.02652175815257507,0.03961822293517159,-0.018269908514091604,0.06581275054838234,0.06590030114579656,253.0,252.0,30.0,-0.022062750548382387,-0.022150301145796608
601186.SH,2019-11-14,2019-11-15,7.5665664,3908.489,40,1,2020-01-10,7.96854024,4163.184,0.05312500000000009,0.06516456871184761,-0.012039568711847526,0.09270833333333317,-0.044791666666666674,0.06971696734978661,-0.02652175815257507,0.022991365983546563,-0.018269908514091604,0.11507406731442223,0.11531989694662231,253.0,252.0,40.0,-0.06194906731442214,-0.062194896946622225
601186.SH,2019-11-14,2019-11-15,7.5665664,3908.489,60,1,2020-02-17,7.32222936,4077.424,-0.03229166666666672,0.04322258550554947,-0.07551425217221619,0.09270833333333317,-0.140625,0.0805984102808015,-0.0687173483154232,0.012109923052531668,-0.0719076516845768,0.15640649324074984,0.1571552954626047,253.0,252.0,60.0,-0.18869815990741656,-0.18944696212927142
601211.SH,2017-11-07,2017-11-08,15.57474238,4051.493,5,1,2017-11-14,15.46669164,4099.351,-0.006937561942517267,0.011812435563877344,-0.01874999750639461,0.03270564915758167,-0.009910802775024874,0.021264259866671464,-0.0032316481850024337,0.011441389290910209,-0.00667915459002244,0.02195176388622854,0.02298070984698359,233.0,221.0,5.0,-0.02888932582874581,-0.029918271789500857
601211.SH,2017-11-07,2017-11-08,15.57474238,4051.493,10,1,2017-11-21,16.02238116,4217.701,0.02874132804757168,0.04102388921812272,-0.012282561170551043,0.049554013875123815,-0.0297324083250744,0.04165624869646822,-0.0032316481850024337,0.007897765178655591,-0.026500760140071966,0.02876631255122639,0.02986909039499938,233.0,221.0,10.0,-2.4984503654710416e-05,-0.001127762347427702
601211.SH,2017-11-07,2017-11-08,15.57474238,4051.493,15,1,2017-11-28,15.7445364,4055.823,0.01090188305252715,0.0010687418193737752,0.009833141233153375,0.049554013875123815,-0.0297324083250744,0.05162195763388966,-0.010168597107288568,-0.0020679437587658445,-0.01956381121778583,-0.0017769172339957833,-0.002000937952662351,233.0,221.0,15.0,0.012678800286522934,0.012902821005189502
601211.SH,2017-11-07,2017-11-08,15.57474238,4051.493,20,1,2017-12-05,15.76769013,4040.17,0.012388503468780954,-0.0027947721987918728,0.015183275667572826,0.049554013875123815,-0.0297324083250744,0.05162195763388966,-0.017073952737916565,-0.0020679437587658445,-0.012658455587157835,-0.010491316807403058,-0.010641050839254379,233.0,221.0,20.0,0.022879820276184012,0.023029554308035334
601211.SH,2017-11-07,2017-11-08,15.57474238,4051.493,30,1,2017-12-19,14.75664392,4035.329,-0.05252725470763131,-0.00398964036220717,-0.04853761434542414,0.049554013875123815,-0.05996035678889988,0.05162195763388966,-0.02370805034094836,-0.0020679437587658445,-0.03625230644795152,-0.00048503400180780626,0.0016784528571455448,233.0,221.0,30.0,-0.052042220705823504,-0.054205707564776856
